,TIME_PERIOD,A5M,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,EU27_2020,FIN,FRA,G20,G7,GBR,GRC,HRV,HUN,IDN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,NZL,OECD,OECDE,OECDXEA,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA,ZAF
658,2004-11,101.6787,100.2371,100.9179,101.0488,102.2115,102.5826,100.5224,100.3317,102.2621,102.4109,101.0722,,102.6754,100.2259,99.61543,100.3423,101.3337,102.2725,100.3154,100.9163,100.6903,101.2001,100.7883,100.7188,100.0359,,98.60732,100.533,102.4378,97.82195,101.1795,100.6014,101.2065,98.9263,101.7639,100.2667,104.3695,101.3359,100.2844,101.4342,99.25364,100.7077,100.5422,100.7345,100.6679,100.0743,102.3801,101.996694212265,102.7533,100.9647,100.3119,99.88335,100.9124,103.5308
659,2004-12,101.5645,100.0294,100.7035,100.8102,102.122,102.3933,100.626,100.4714,102.3759,102.3133,100.9936,,102.6394,100.2037,99.7878,100.2497,101.1834,102.36,100.2218,100.9168,100.6594,101.1274,100.7608,100.6617,100.0136,,98.54652,100.5407,102.1883,98.02628,101.0298,100.4625,101.1209,98.81615,100.8267,99.65784,104.257,101.3911,100.2608,101.3881,99.16296,100.6513,100.4334,100.6913,100.5597,99.78533,102.22,101.614807712184,102.2636,100.4984,100.1579,99.20426,100.9138,103.6242
660,2005-01,101.6118,99.836,100.391,100.6167,101.9324,101.9775,100.6829,100.6317,102.7992,102.6586,100.8992,,102.3065,100.1213,100.0566,100.096,101.0403,102.8319,100.0898,100.7528,100.4403,101.0658,100.6468,100.6975,99.9349,,98.25649,100.4504,101.909,98.60054,100.8139,100.3284,101.0319,98.9103,100.6842,99.77116,104.1433,101.4945,100.2212,101.3442,99.07352,100.5673,100.3603,100.6146,100.4312,99.61011,101.7489,101.363332597908,102.1715,100.1427,99.95335,99.52837,100.7647,103.5182
661,2005-02,101.8016,99.75584,100.1348,100.3209,101.7038,101.5759,100.6499,100.6187,102.984,103.2683,100.9622,,101.8254,99.95532,100.1263,99.87993,100.8163,103.1973,99.91171,100.5487,100.1073,101.0071,100.4689,100.4752,99.71361,,97.71408,100.3222,101.7381,99.73327,100.6549,100.1747,100.9543,99.20989,101.2135,99.99421,104.1904,101.5939,100.1531,101.3008,98.99288,100.4329,100.1885,100.5094,100.3873,99.43786,101.2155,101.223318640065,102.1785,99.84471,99.62061,99.5072,100.5667,103.3143
662,2005-03,102.037,99.8576,99.94933,99.96567,101.5966,101.1723,100.6091,100.5271,102.7934,103.8568,100.9762,,101.393,99.76409,99.88884,99.62741,100.6939,103.397,99.68671,100.3673,99.73079,100.9301,100.25,99.8851,99.28118,,97.26553,100.2478,101.7852,99.92134,100.6539,99.96648,100.9085,99.49917,101.8159,99.93415,104.3472,101.587,100.0851,101.2536,98.93443,100.2513,99.91596,100.3811,100.287,99.54773,100.8455,101.182710688259,101.8637,99.68549,99.1861,99.07745,100.3518,103.133
663,2005-04,101.8517,100.0077,99.7983,99.52978,101.7412,100.7916,100.6886,100.4135,102.3251,103.251,100.6402,,101.1894,99.64284,99.49708,99.42025,100.6048,103.4073,99.49478,100.2522,99.50654,100.7197,100.0519,99.21475,98.92272,,97.00196,100.2898,101.9639,99.36115,100.7666,99.76645,100.9126,99.59406,101.9466,99.50262,104.5965,101.5274,100.0293,101.2015,98.90909,100.0733,99.66718,100.2452,100.229,99.78531,100.5799,101.005456664651,101.3468,99.49123,98.85844,98.64471,100.125,103.06
664,2005-05,101.3099,100.0206,99.68053,99.24807,101.9544,100.3839,100.9899,100.2723,101.8366,101.712,100.1851,,101.2858,99.59859,99.42365,99.33066,100.5484,103.4635,99.42963,100.4093,99.48801,100.4689,99.97095,98.75935,98.53443,,96.92221,100.3657,102.1748,98.78613,100.9452,99.69408,100.9429,99.455,101.8774,99.27083,104.9665,101.442,100.0022,101.1562,98.89489,99.99437,99.57003,100.198,100.2349,99.57342,100.7342,100.56138962031,100.726,99.50774,98.78464,98.97502,100.0129,103.0684
665,2005-06,100.8815,99.76072,99.54776,99.16018,102.1485,99.98013,101.3959,100.1799,101.7298,100.514,100.2797,,101.4026,99.63629,99.49821,99.40387,100.6221,103.5359,99.49852,101.0135,99.65772,100.3646,100.0761,98.63821,98.38332,,97.2916,100.3495,102.3568,98.98304,101.1663,99.78448,100.9733,99.27473,102.2936,99.42578,105.2394,101.323,99.95483,101.1404,98.85453,100.064,99.61813,100.2874,100.2582,99.3039,100.7828,100.222136361574,100.3622,99.61285,98.79815,99.2272,100.1575,103.1242
666,2005-07,100.7804,99.38171,99.50577,99.25039,102.2156,99.65028,101.7511,100.2523,101.8172,100.2299,100.5293,,101.501,99.76786,99.67601,99.61673,100.8817,103.8476,99.68745,101.6258,99.82716,100.4351,100.2625,98.8248,98.5497,,97.81677,100.1395,102.5064,99.45295,101.3933,100.0607,100.9896,99.17879,103.0305,99.63008,105.5901,101.2273,100.0042,101.1797,98.74165,100.2218,99.81182,100.4346,100.2766,99.31243,100.9751,100.370218833274,99.90028,99.83997,98.88852,99.76488,100.3846,103.2105
667,2005-08,101.0402,99.09607,99.69733,99.60648,101.9965,99.47396,101.9362,100.3697,102.0752,100.9023,100.9453,,101.4431,99.92769,99.99899,99.86064,101.0905,104.2884,99.91311,101.8226,99.87405,100.6292,100.4015,98.91672,99.02112,,98.49085,99.81721,102.6259,99.43237,101.5884,100.3967,101.0028,99.25958,103.5805,99.91889,105.9772,101.2331,100.1821,101.2645,98.53344,100.3925,100.0699,100.5941,100.3665,99.72558,100.8776,100.804207276147,100.0521,100.273,99.15954,101.1761,100.5476,103.3036
668,2005-09,101.3926,99.06417,100.0779,100.1521,101.8317,99.47243,101.9945,100.513,102.3682,101.8137,101.2453,,101.5405,100.0988,100.1328,100.1029,101.2059,104.7074,100.126,101.8599,99.91225,100.8791,100.6037,99.18559,99.52586,,99.23494,99.48492,102.7054,99.09363,101.7178,100.6604,101.0324,99.41652,104.4718,100.3674,106.2548,101.4064,100.4018,101.3911,98.18023,100.5907,100.2702,100.7852,100.5378,100.2713,100.7715,101.235380544909,100.6067,100.6226,99.3008,101.2975,100.8322,103.3836
669,2005-10,101.5103,99.18983,100.2738,100.6809,101.7717,99.61176,101.9712,100.7361,102.3795,102.0984,101.4265,,101.8439,100.2466,100.2735,100.3113,101.2097,105.0453,100.3144,101.934,100.0752,100.9618,100.7177,99.30827,99.9213,,99.65265,99.21523,102.7337,98.52157,101.7902,100.8276,101.0938,99.56759,104.9101,100.6736,106.4154,101.6812,100.5939,101.5578,97.65058,100.6696,100.3049,100.8209,100.5698,100.6802,100.9554,101.263884138249,100.7428,100.972,99.40491,99.46001,100.9507,103.4388
670,2005-11,101.4638,99.34819,100.4007,101.0384,101.6765,99.85625,101.8799,100.9553,102.2475,101.9713,101.6164,,102.0667,100.3473,100.4082,100.4549,101.1102,104.9762,100.4578,101.9089,100.2062,100.9395,100.6978,99.15022,100.3197,,99.78636,99.01064,102.6768,98.74819,101.8083,100.9512,101.1687,99.71169,104.8909,100.8645,106.4807,101.8996,100.7376,101.7189,97.12126,100.6781,100.3515,100.7972,100.6015,100.6233,101.2368,100.89337163868,100.5908,101.2794,99.50119,99.13968,100.8551,103.4819
671,2005-12,101.3066,99.45614,100.4847,101.2316,101.3733,100.1676,101.7509,101.1729,102.167,101.587,101.7839,,102.2307,100.4858,100.5123,100.6138,101.0169,104.686,100.6316,101.7709,100.4422,100.8835,100.6332,99.01818,100.8071,,99.86617,98.8851,102.5069,99.12325,101.7787,101.0873,101.2309,99.92377,104.8986,101.0285,106.0891,102.1078,100.8884,101.8113,96.85026,100.6861,100.4957,100.7593,100.6572,100.3581,101.3629,100.695846060955,99.98681,101.6918,99.79078,100.139,100.6415,103.5277
672,2006-01,101.134,99.50994,100.8348,101.3553,100.8818,100.451,101.5982,101.3617,102.3698,101.1671,102.1492,,102.221,100.6729,100.8253,100.7985,100.8282,104.0971,100.8417,101.8006,100.6412,100.8307,100.6023,99.09499,101.1602,,99.89039,98.88049,102.3175,99.73231,101.7751,101.2643,101.2603,100.1377,104.9011,101.1755,105.3545,102.2614,101.0344,101.7872,97.04936,100.7065,100.644,100.7187,100.6399,100.0926,101.317,100.768838777922,99.5276,102.1148,100.0556,100.7515,100.4674,103.5817
673,2006-02,101.3001,99.51935,101.1263,101.5763,100.6199,100.6759,101.4257,101.5138,102.7643,101.5554,102.6281,,102.0868,100.8596,101.2121,101.0149,100.9133,103.7917,101.0809,101.8443,100.8252,100.936,100.6338,99.48673,101.5045,,100.0697,99.00409,102.2392,100.7433,101.903,101.4401,101.2676,100.336,105.1274,101.0861,104.8802,102.3355,101.1023,101.7148,97.49851,100.7824,100.8603,100.7226,100.6187,99.8271,101.2283,101.010424255891,100.0137,102.1926,100.1464,101.4021,100.389,103.6274
674,2006-03,101.84,99.49573,101.3665,101.8148,100.8859,100.801,101.2551,101.6132,102.7943,102.7544,103.1719,,102.0308,101.0422,101.4374,101.2297,101.1037,104.092,101.3064,101.9308,100.9808,101.1609,100.686,99.91939,101.8183,,100.3505,99.31382,102.376,101.3453,102.2396,101.6048,101.2659,100.4824,105.4165,100.985,104.8536,102.423,101.1727,101.6846,97.93018,100.8489,101.0235,100.7073,100.699,99.59034,101.2372,101.305241832949,101.0243,102.3092,100.1838,101.0416,100.3571,103.636
675,2006-04,102.247,99.48473,101.6359,101.9666,101.4044,100.8085,101.1151,101.7466,102.3372,103.5376,103.8002,,102.0385,101.2285,101.5108,101.4346,101.2952,104.5804,101.5133,102.1393,101.164,101.3353,100.7458,100.334,102.0183,,100.4735,99.87526,102.6301,101.3816,102.6407,101.7442,101.2626,100.4697,105.503,100.9385,104.8065,102.4594,101.2394,101.7633,98.16369,100.9099,101.1816,100.6907,100.8722,99.70449,101.1148,101.621575071448,102.1351,102.4059,100.2277,100.6195,100.3404,103.5863
676,2006-05,102.1165,99.54786,101.7815,102.055,101.9714,100.6309,101.0275,101.7951,101.6252,102.9893,104.3288,,102.1358,101.3486,101.5495,101.5813,101.5321,105.0974,101.6763,102.3514,101.2932,101.2626,100.714,100.4716,102.2476,,100.1933,100.5326,102.8814,101.6535,102.8976,101.8306,101.2615,100.229,105.4109,100.8139,104.9025,102.4911,101.2961,101.9053,98.25711,100.9,101.2853,100.5992,101.1805,100.1169,101.1205,101.907437471899,102.8875,102.5273,100.3104,100.2197,100.2015,103.5198
677,2006-06,101.8302,99.73149,101.8637,102.1324,102.8802,100.5075,100.9628,101.8036,100.9902,102.1188,104.5964,,102.2809,101.4435,101.6521,101.6946,101.5997,105.8568,101.8139,102.6152,101.3226,101.1289,100.6725,100.5946,102.3603,,99.89356,101.0876,103.0502,102.8391,102.8306,101.8695,101.2663,99.92519,105.0944,100.7494,105.1435,102.6425,101.4419,102.0525,98.30579,100.8795,101.3497,100.5064,101.5191,100.6482,101.1855,102.193327849325,102.7622,103.0192,100.5059,99.60847,100.0693,103.4941
678,2006-07,101.651,99.96173,102.1434,102.2799,104.0615,100.4688,100.8866,101.8437,100.7828,101.5833,104.675,,102.4891,101.5333,101.6103,101.7629,101.5332,106.5061,101.9086,102.7421,101.3503,101.0702,100.6618,100.7516,102.2943,,99.86683,101.3831,103.1621,103.4469,102.5249,101.7977,101.2812,99.68594,104.9052,100.9196,105.6938,102.8734,101.5896,102.1684,98.38106,100.8989,101.4335,100.4916,101.819,101.0922,101.3042,102.5027920665,102.6458,103.278,100.6491,99.73508,100.0115,103.5523
679,2006-08,101.8345,100.1408,102.3678,102.3713,104.6955,100.4437,100.7832,101.928,100.7489,101.9594,104.7531,,102.6266,101.6515,101.5904,101.831,101.5109,106.8462,101.999,102.6456,101.3685,101.1204,100.6254,100.7031,102.302,,100.0667,101.4884,103.2578,102.6328,102.0664,101.7547,101.3064,99.6864,105.0215,101.228,106.219,102.9899,101.6965,102.2693,98.5137,100.8941,101.4779,100.4638,102.0276,101.1681,101.4695,102.775522453995,102.8664,103.4927,100.7763,99.89202,99.92297,103.6516
680,2006-09,102.2167,100.1969,102.4887,102.4391,104.895,100.5395,100.6904,102.0961,100.9615,102.8236,104.7478,,102.6878,101.8366,101.7116,101.9691,101.6262,106.9672,102.1476,102.6391,101.3882,101.2076,100.5607,100.7088,102.3863,,100.5158,101.4699,103.3591,101.8181,101.516,101.7669,101.3449,99.8401,105.3979,101.4191,106.6385,103.0278,101.758,102.3828,98.74023,100.8521,101.5077,100.3491,102.226,101.2229,101.6263,103.017186350822,103.1027,103.723,100.8973,99.18187,99.73891,103.7345
681,2006-10,102.3057,100.1852,102.5722,102.4059,104.8768,100.7039,100.6713,102.3075,101.0838,102.9745,104.5421,,102.9604,102.0262,101.6562,102.1112,101.6746,107.0288,102.2877,102.6966,101.4552,101.1919,100.4991,100.6933,102.2641,,100.8433,101.3522,103.4522,101.2595,101.0367,101.7744,101.3998,99.94469,105.4099,101.7189,106.811,102.9769,101.7473,102.5229,99.09178,100.8021,101.5358,100.2292,102.4448,101.2802,101.6866,103.115376405341,103.5578,103.7588,100.9391,98.58958,99.54533,103.7588
682,2006-11,102.2864,100.1753,102.7105,102.2832,104.8594,100.9932,100.7747,102.4366,101.1398,102.9082,104.1737,,103.2573,102.1527,101.6532,102.2164,101.7643,107.1092,102.3882,102.6639,101.5625,101.2082,100.4841,100.9415,102.113,,100.8605,101.2031,103.4993,101.3153,100.8565,101.7434,101.4574,99.89378,104.639,102.0545,106.7446,103.0953,101.7117,102.6512,99.48914,100.8216,101.672,100.2083,102.613,101.4379,101.5894,103.157884015588,103.4575,103.7488,100.9356,99.42116,99.40823,103.7436
683,2006-12,102.1862,100.2079,102.7555,102.1153,104.7881,101.2685,100.9224,102.5227,101.2807,102.6981,103.8704,,103.351,102.1646,101.7498,102.2577,101.993,106.9925,102.4172,102.7154,101.6173,101.2424,100.5029,101.093,102.1204,,100.7808,101.0921,103.4595,101.8907,101.1618,101.7211,101.4982,99.755,103.7825,102.3178,106.7614,103.52,101.7038,102.6984,99.82493,100.8932,101.8047,100.2911,102.6586,101.5099,101.5297,103.163561225572,103.3058,103.6979,100.7878,100.7399,99.3897,103.7131
684,2007-01,102.1126,100.2475,102.6967,101.8187,104.5482,101.4956,101.0067,102.6486,101.6895,102.5749,103.8213,,103.2023,102.0877,101.8676,102.229,102.1032,106.5414,102.3879,102.8291,101.6727,101.2706,100.5106,101.2738,102.1761,,100.8452,101.0815,103.3559,102.3471,101.6903,101.7263,101.5052,99.67484,103.6145,102.5182,106.8909,103.9058,101.6768,102.5971,100.0,100.9496,101.8996,100.3607,102.561,101.7728,101.4775,103.209843843896,103.5395,103.6498,100.7199,101.8198,99.3744,103.6793
685,2007-02,102.1522,100.2348,102.7492,101.6333,104.1988,101.8326,100.943,102.7131,101.9092,102.7086,103.8197,,103.0478,101.978,101.7239,102.2165,102.1562,106.2056,102.3711,103.0575,101.7201,101.3614,100.591,101.6861,102.2371,,100.8308,101.1782,103.2071,102.5973,102.1163,101.8341,101.4895,99.79803,104.2033,102.7111,106.8534,104.1542,101.6643,102.3957,100.0214,101.0322,101.9742,100.4501,102.5263,102.0795,101.4544,103.351271720641,103.5445,103.6637,100.7483,102.0449,99.48742,103.6403
686,2007-03,102.5053,100.1306,102.6134,101.6212,104.0823,102.1263,100.7867,102.5985,101.7678,103.5883,103.6712,,103.0644,101.9165,101.3914,102.2022,102.1866,105.8436,102.3579,103.2969,101.7021,101.5384,100.659,101.8483,102.5591,,100.7716,101.4139,103.024,102.2313,102.2115,101.9692,101.4606,99.94574,105.0453,102.3618,106.3506,104.1406,101.604,102.1394,99.8649,101.0765,101.9906,100.5027,102.6435,102.2301,101.4773,103.494502619114,103.3833,103.6169,100.891,101.9468,99.6215,103.5814
687,2007-04,102.7499,100.0125,102.4548,101.8695,104.1975,102.3195,100.604,102.3768,101.4045,104.177,103.3495,,103.1598,101.9078,100.9068,102.1706,102.0505,105.4809,102.3391,103.3233,101.6856,101.6556,100.7406,101.8733,102.89,,100.7354,101.8181,102.8501,101.832,102.1096,102.0149,101.4208,100.0771,105.8083,101.9999,105.5659,103.9495,101.522,101.8517,99.49081,101.0956,101.9348,100.5355,102.7959,102.3587,101.6174,103.549058594517,103.5064,103.6332,101.1114,101.2142,99.81213,103.4825
688,2007-05,102.5182,99.99738,102.4571,102.1835,104.3485,102.3991,100.4358,102.2552,101.2159,103.5993,103.1258,,103.3194,101.9304,100.5503,102.1222,101.867,105.0679,102.297,103.213,101.6928,101.5822,100.7865,102.0324,102.807,,100.7877,102.2514,102.7407,101.323,102.0012,101.8803,101.3719,100.1415,105.9669,101.9003,105.078,103.6525,101.4839,101.5696,99.0384,101.0959,101.9047,100.5386,102.9124,102.4818,101.6528,103.557124201172,103.9582,103.6874,101.1888,100.8866,99.92596,103.3438
689,2007-06,102.1481,100.1771,102.3481,102.2992,104.4204,102.4457,100.2885,102.2651,101.2675,102.6936,103.0493,,103.3697,101.9448,100.2425,102.0501,101.7608,104.6618,102.2251,103.0381,101.7685,101.4499,100.7784,102.166,102.5893,,100.7891,102.5225,102.7321,100.5418,102.0262,101.6714,101.311,100.1302,106.0547,101.9455,104.7972,103.4211,101.4569,101.3361,98.67587,101.0782,101.8989,100.5271,102.9134,102.4597,101.4697,103.526658477744,103.6351,103.6381,101.2055,101.2547,99.93604,103.1563
690,2007-07,101.8843,100.4518,102.1798,102.1369,104.488,102.5365,100.1611,102.3327,101.3879,102.1067,102.895,,103.3239,101.9065,100.2397,101.9499,101.674,103.9039,102.1274,102.8438,101.7872,101.2991,100.6658,101.9252,102.499,,100.6059,102.4751,102.7458,100.5145,102.1728,101.4846,101.2352,100.121,106.1051,101.9816,104.6204,103.277,101.4575,101.1866,98.52888,100.9863,101.8135,100.4415,102.766,102.3562,101.3525,103.505650087985,103.0592,103.4686,101.0592,101.4149,99.80809,102.9108
691,2007-08,101.859,100.6864,102.1377,101.8812,104.5821,102.6295,100.0529,102.3628,101.6377,102.1724,102.744,,103.2504,101.8454,100.3726,101.8548,101.5497,103.0896,102.0288,102.6335,101.7326,101.2219,100.5349,101.8493,102.5115,,100.3938,102.2377,102.6764,100.8268,102.4178,101.3517,101.159,100.1076,106.0764,101.9394,104.4602,103.1949,101.4376,101.0865,98.51915,100.8829,101.7375,100.3263,102.5564,102.4309,101.3356,103.495832431838,102.611,103.0655,100.814,101.4893,99.62343,102.6565
692,2007-09,101.9018,100.7716,102.1267,101.7169,104.6863,102.767,99.95045,102.3329,101.9508,102.4711,102.5425,,103.2381,101.7746,100.3871,101.7865,101.3805,102.568,101.9675,102.3712,101.7303,101.1751,100.4261,101.7986,102.4626,,100.1144,101.9605,102.4565,101.2865,102.7465,101.2556,101.1016,100.0811,105.9715,101.9273,104.0435,103.083,101.4252,101.0008,98.54892,100.7892,101.6698,100.2136,102.4412,102.5782,101.3211,103.318540522384,102.6151,102.7079,100.6201,101.42,99.46294,102.4554
693,2007-10,101.784,100.7257,102.046,101.4997,104.8062,102.9304,99.84512,102.2392,101.9251,102.3636,102.3944,,103.3891,101.717,100.3822,101.7747,101.175,102.0466,101.9692,102.1778,101.9156,101.0821,100.3532,101.6116,102.209,,100.0809,101.742,102.2047,101.3677,103.0736,101.2171,101.0759,100.0805,105.9354,101.8495,103.5761,103.064,101.4969,100.9128,98.5483,100.7111,101.5935,100.117,102.4398,102.6154,101.2035,103.047618692369,102.7305,102.5617,100.5497,100.9613,99.3477,102.3456
694,2007-11,101.7976,100.5532,101.8666,101.3104,104.8646,103.007,99.74479,102.2103,101.6133,102.4896,102.202,,103.5073,101.6821,100.4034,101.7953,101.2062,101.3851,102.0038,102.1087,102.097,101.0566,100.2973,101.507,102.0772,,100.3562,101.5964,102.0929,101.0042,103.28,101.2046,101.0575,100.0731,105.8819,101.9573,103.2761,103.0526,101.5705,100.8298,98.48298,100.661,101.5869,100.0433,102.5001,102.7083,101.0655,102.924617022941,102.23,102.5222,100.4792,100.9588,99.24409,102.2524
695,2007-12,101.7677,100.2344,101.5127,101.176,104.8751,102.9897,99.68839,102.1639,101.4277,102.393,101.716,,103.5947,101.63,100.4653,101.725,101.0785,100.6939,101.9417,102.0242,102.1131,100.9899,100.2304,101.3751,101.8572,,100.2152,101.5375,102.246,100.4036,103.2517,101.1879,101.0105,100.0274,104.9148,102.003,102.9596,102.8557,101.6006,100.7683,98.30761,100.5696,101.5065,99.94337,102.6232,102.6402,101.0061,102.794478122783,101.1496,102.4829,100.3868,100.7895,99.15691,102.0652
696,2008-01,101.7492,99.84253,101.1735,101.152,104.8509,102.8656,99.74462,102.0602,101.2904,102.2791,100.7665,,103.4899,101.5531,100.3343,101.5649,100.6775,100.2411,101.77,101.6881,102.0246,100.9159,100.1919,101.3782,101.5642,,99.82173,101.5895,102.5007,100.3413,103.0389,101.1201,100.9058,100.0311,103.7378,101.8508,102.3818,102.3667,101.5831,100.7356,97.98392,100.4583,101.3644,99.83647,102.7534,102.413,100.9537,102.774402703261,100.6085,102.252,100.1532,100.2857,99.14419,101.6983
697,2008-02,102.0824,99.45592,100.9753,101.2088,104.5339,102.7552,99.96655,101.9795,101.0321,103.0257,99.72214,,103.1449,101.4929,99.93032,101.3606,100.2001,99.75481,101.5293,101.0431,101.81,100.9371,100.0941,101.2396,101.1715,,99.53658,101.712,102.6243,100.0815,102.6657,101.0003,100.7683,100.117,102.4801,101.5465,101.4702,101.4961,101.4625,100.6887,97.60878,100.2901,101.1865,99.68009,102.7538,102.1037,100.8698,102.699347443964,100.6117,101.9357,99.96613,100.1616,99.04944,101.2462
698,2008-03,102.5988,99.14409,100.9375,101.202,104.2979,102.6722,100.2337,101.914,100.3841,104.3278,98.95161,,102.7301,101.418,99.70711,101.1379,99.80949,99.14787,101.2557,100.5763,101.5219,101.0405,100.009,100.9487,100.9611,,99.38182,101.8754,102.4308,100.2932,102.1241,100.8177,100.6276,100.2225,101.5316,101.3537,100.1452,100.6742,101.259,100.5563,97.31413,100.1392,100.9814,99.57201,102.6195,101.6093,100.7659,102.734173327146,100.488,101.6536,99.90291,100.0255,99.02465,100.8336
699,2008-04,102.4975,98.94821,100.8043,101.1358,104.3915,102.6517,100.3599,101.8503,99.92577,104.2937,98.43047,,102.3724,101.2842,99.64822,100.8452,99.42611,98.40037,100.9088,100.3196,101.128,100.9065,99.92768,100.3667,100.8842,,99.30236,102.0668,102.0287,99.72543,101.5283,100.6088,100.5014,100.2873,101.0937,101.2636,98.6439,99.97878,101.0797,100.2752,97.21819,99.97398,100.6462,99.48656,102.3545,101.0464,100.7142,102.77153809885,100.074,101.2654,99.8353,99.06344,99.09254,100.55
700,2008-05,101.5738,98.9409,100.5655,101.2042,104.6528,102.7638,100.1564,101.7,99.62312,102.4229,97.77355,,101.9848,101.1094,99.57932,100.5385,98.96098,97.68355,100.5202,100.1409,100.6812,100.5135,99.88746,100.0658,100.6862,101.0545,99.34442,102.2545,101.5348,98.75408,101.0158,100.4545,100.3832,100.22,101.2739,101.0716,97.45721,99.67576,101.0077,99.91171,97.29636,99.85582,100.3438,99.4615,102.0815,100.6119,100.6993,102.64285619455,99.42493,100.6538,99.57743,98.34545,99.23793,100.3457
701,2008-06,100.5326,99.17007,100.2566,101.1307,104.8066,102.9436,99.63522,101.4261,99.37313,100.3257,97.28109,,101.5633,100.8378,99.33405,100.188,98.58146,97.08102,100.0812,99.86839,100.272,100.0796,99.81805,99.99678,100.4418,101.145,99.23495,102.3839,100.997,97.96597,100.7024,100.2535,100.2575,100.0899,101.2603,100.5704,97.02436,99.42767,101.0148,99.53457,97.5405,99.73675,100.0805,99.4223,101.7915,100.573,100.7784,102.391394018106,99.30579,100.1857,99.13708,97.97866,99.33984,100.1539
702,2008-07,99.60021,99.41422,99.91477,100.8271,104.8868,102.9832,98.73998,101.1202,99.23895,98.54249,97.0019,,101.0494,100.5033,98.9655,99.79755,98.31306,96.52071,99.59811,99.5574,99.83092,99.58357,99.59109,99.48997,100.1799,101.3248,99.07777,102.3779,100.408,97.42513,100.5542,100.0173,100.1087,99.9381,100.9511,100.0882,96.90178,99.09634,100.955,99.16958,97.94437,99.49438,99.70987,99.23362,101.4448,100.7054,100.7342,101.951557963143,99.20843,99.85096,98.7475,97.11996,99.24797,99.93335
703,2008-08,98.95144,99.35927,99.52121,100.3247,104.7899,102.7327,97.39413,100.7495,99.20332,97.52843,96.57539,,100.2461,100.0789,98.36767,99.30595,97.84992,95.59254,99.00894,99.07294,99.33414,99.01081,99.13059,98.5856,99.72684,101.4078,98.701,102.1946,99.69507,96.66048,100.5506,99.75961,99.93715,99.68851,100.5245,99.65576,96.65833,98.49596,100.6989,98.76849,98.32293,99.01556,99.13438,98.75424,101.0891,100.3026,100.5025,101.477362420857,99.01895,99.1664,98.43137,95.22666,98.8139,99.69874
704,2008-09,98.14523,98.76053,98.99359,99.5106,104.5524,101.8698,95.92326,100.2613,98.71439,96.35474,96.16933,,99.0492,99.49525,97.78655,98.56582,97.11752,94.41061,98.22906,98.40073,98.58311,98.12108,98.38912,97.55142,98.73913,100.9174,97.95716,101.725,98.76089,95.48513,100.6829,99.34551,99.73151,99.22634,99.62076,98.9116,95.61961,97.0778,100.146,98.24066,98.41764,98.19739,98.24659,97.86922,100.6422,98.79733,100.0349,100.243480909125,98.16023,97.82931,98.0654,91.72191,97.93859,99.4826
705,2008-10,96.60382,97.90369,98.11337,98.43479,103.5692,100.2373,94.7542,99.62909,97.37243,93.72269,95.4886,,97.62436,98.64328,97.22381,97.47964,96.20604,93.21313,97.15595,97.39761,97.56557,96.82342,97.54795,96.55407,97.15626,99.49662,96.71886,100.8689,97.64797,93.57781,100.808,98.63997,99.46481,98.4285,97.90565,97.64949,94.07816,95.03738,99.32397,97.52092,98.02711,97.18534,97.06905,96.82786,100.0012,96.64764,99.13369,98.3892382172444,96.24598,95.71475,97.48438,87.26971,96.98427,99.31157
706,2008-11,95.1828,97.1674,96.98676,97.2906,101.8398,98.20385,94.23892,98.89442,95.95836,91.53433,94.95079,,96.10892,97.65305,96.37622,96.23474,95.37677,92.0653,95.94854,96.06744,96.42645,95.65237,96.79877,95.75694,95.41481,97.26119,95.24165,99.89649,96.3868,92.00624,100.7161,97.73582,99.12419,97.3699,95.49613,96.26776,92.60883,93.32169,98.40822,96.76418,97.42152,96.26614,95.90604,95.9771,99.09769,94.72954,97.52213,96.3466006924613,94.40389,93.64813,96.79066,84.03664,96.22981,99.16397
707,2008-12,94.8467,96.84401,96.02601,96.44392,100.0403,96.72161,94.17688,98.14841,95.05274,91.8745,94.50658,,94.54175,96.83202,95.35886,95.19185,94.77672,91.06057,94.93202,95.22658,95.50157,95.12134,96.26785,95.13694,93.73868,95.67276,93.97349,99.17381,95.02257,90.71495,100.2063,96.96082,98.66989,96.49998,93.48019,95.53044,91.17232,92.07861,97.52354,96.20518,96.95905,95.6216,95.04717,95.4657,98.04726,93.19811,95.96203,95.0827944453372,92.67381,92.20587,96.17191,83.17695,95.8045,99.01164
708,2009-01,95.46561,96.83956,95.42769,96.08721,98.90876,96.19223,94.37694,97.40131,94.48305,94.23389,94.12393,,93.6514,96.34312,94.4119,94.59571,94.58107,90.35159,94.34505,94.92741,95.15075,95.23379,96.03851,94.36716,92.30437,94.43184,93.12682,99.00553,93.79028,89.64446,99.37944,96.47797,98.06808,96.23941,92.19477,95.30624,89.70187,91.41521,96.98505,96.05524,96.91732,95.33174,94.56023,95.33839,97.04677,92.34948,94.68674,94.7111310665229,91.72079,91.49918,95.76094,83.71069,95.84345,98.83834
