,TIME_PERIOD,AUS,AUT,BEL,BRA,CAN,CHE,CHL,CHN,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,FIN,FRA,GBR,GRC,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LUX,LVA,MEX,NLD,NOR,NZL,POL,PRT,RUS,SVK,SVN,SWE,TUR,USA,ZAF
80,1976-09,125.7116,95.86417,113.9008,559.4221,137.1872,79.32875,,328.4565,,,,117.8701,96.2499,124.534,88.86948,,135.0104,115.8383,79.28345,95.19775,,376.922,163.8272,86.5238,124.4537,,91.93039,98.61079,125.5135,108.4895,,93.35437,112.6011,116.893,85.28859,,101.2771,,,,157.9264,136.2428,98.3553,
81,1976-10,132.6935,96.99585,116.1649,542.045,137.8409,79.51842,,329.7839,,,,119.5286,97.38008,127.031,89.04405,,135.2073,113.2925,75.38818,94.96003,,375.8983,166.2355,86.72935,121.4603,,92.34734,97.39114,124.2988,110.7205,,94.85866,115.0292,117.3054,84.9082,,103.5121,,,,161.6715,136.1735,98.44698,
82,1976-11,129.0967,96.81418,116.5331,525.2258,136.2265,79.21794,,331.9724,,,,120.0184,97.40631,127.8061,89.65924,,135.3418,113.165,75.88018,95.32651,,377.724,167.2323,85.72483,119.5443,,92.43703,95.68523,124.8704,111.34,,84.248,115.5668,117.8888,84.1246,,103.3801,,,,163.123,132.2697,99.03613,
83,1976-12,110.8421,97.37354,117.6272,511.4042,131.3887,78.15286,,330.816,,,,120.6497,97.35902,127.6829,89.76124,,135.1949,112.1613,78.31572,96.62921,,374.2285,167.1015,85.77204,124.5631,,91.3125,96.78818,124.4105,112.3506,,103.4447,115.7219,117.8697,82.04512,,105.9168,,,,163.3221,134.8101,98.96574,
84,1977-01,115.4166,97.55956,116.8828,494.4879,132.6793,76.16409,,323.9704,,,,120.8464,95.5499,127.1267,91.53555,,135.7706,112.0363,81.47915,95.38395,,375.2617,164.3432,88.34092,122.6689,,90.51913,97.93182,123.3648,111.7667,,103.4207,113.9696,117.7243,84.553,,102.24,,,,161.6431,134.3737,97.96398,
85,1977-02,114.2533,97.2701,116.6473,481.4145,129.741,74.87299,,322.6531,,,,119.9184,94.74556,126.3225,91.65374,,135.8032,112.035,81.70157,94.30187,,370.7682,164.5624,87.58025,127.3167,,91.56796,99.66306,123.9485,111.4562,,96.43742,113.8278,117.5936,83.82805,,102.5238,,,,161.6332,135.274,98.3306,
86,1977-03,114.071,97.5242,116.2185,466.0287,127.595,73.23364,,314.0677,,,,119.7751,95.98438,126.2526,93.49483,,136.854,112.1124,82.27549,95.43986,,368.562,164.5658,86.97453,125.6628,,91.6431,101.2536,123.8326,111.8214,,97.09558,114.1741,118.8946,83.03878,,92.6402,,,,162.7213,130.0636,98.43291,
87,1977-04,115.4651,97.28949,116.0343,448.4174,127.0554,73.06117,,309.3666,,,,119.5962,94.392,126.3544,93.89249,,129.0579,112.4168,83.55293,96.29352,,364.8067,162.5249,88.44022,129.5953,,91.3749,103.9604,120.9282,111.9362,,97.79983,115.7363,118.0716,85.55253,,94.54081,,,,158.4683,129.6813,97.77232,
88,1977-05,114.8495,97.13176,117.0182,433.8081,128.2725,72.59963,,309.5269,,,,119.6163,94.50138,126.9684,93.62186,,128.2598,112.674,83.54403,97.20627,,368.9025,163.8886,87.7319,128.2149,,91.79613,103.3661,121.8184,111.9757,,97.76768,115.6769,118.1288,85.21534,,94.50575,,,,158.8451,130.6923,97.58442,
89,1977-06,113.8766,97.52641,117.1628,419.3466,126.6024,73.39609,,307.292,,,,119.4851,93.76288,126.547,94.9594,,128.2793,113.0457,83.90466,97.11003,,365.4175,163.6087,87.00045,126.5865,,91.85114,103.9221,121.6645,111.8379,,97.65785,113.7259,118.1574,84.64713,,93.65401,,,,158.9278,130.5402,97.58402,
90,1977-07,115.9203,98.9592,117.1712,403.26,126.7099,74.42162,,303.8061,,,,121.1194,93.80433,127.193,82.71025,,128.8784,114.4553,82.71012,96.01337,,364.2946,163.8202,87.20975,129.0355,,90.87015,105.4771,120.7408,112.0252,,97.73199,113.1989,117.8895,86.8567,,93.16186,,,,159.866,133.0297,96.64205,
91,1977-08,114.1661,98.09998,117.6624,395.7711,124.7667,74.77645,,306.8271,,,,119.3447,94.27119,125.8632,81.56149,,131.2629,114.263,84.136,94.88899,,366.3299,166.6581,87.52025,127.2653,,92.11356,104.4587,122.6019,111.8107,,99.86932,113.8183,117.6025,86.83297,,93.80774,,,,156.8748,135.8853,97.06974,
92,1977-09,113.4851,97.37291,117.6271,388.2819,125.6733,75.8409,,304.4799,,,,119.0044,94.25265,126.1071,82.65127,,129.6397,114.4795,85.00993,96.70446,,370.0363,168.6169,87.41814,128.428,,93.11184,105.9048,121.8958,110.7538,,101.519,113.9669,116.065,86.39553,,89.48685,,,,145.8397,140.3055,96.8409,
93,1977-10,115.184,97.62279,116.9557,376.6012,122.8486,77.74573,,297.1209,,,,119.2391,94.65588,126.0236,82.82071,,128.5972,114.8089,85.23213,97.98932,,362.0061,166.7806,88.86316,129.5221,,92.85863,110.4761,117.6093,110.6316,,101.4173,113.621,114.0863,88.23824,,89.309,,,,145.8825,138.9014,95.78825,
94,1977-11,114.1832,97.09486,116.4193,364.856,121.5581,79.39785,,295.2982,,,,119.8592,96.07335,125.2558,83.41358,,125.9493,113.5961,86.94503,98.03943,,359.8756,162.8387,89.26118,130.9878,,92.73252,113.0713,115.5505,110.4288,,101.6838,112.9454,112.8199,87.63932,,88.82824,,,,144.8643,145.7392,95.1274,
95,1977-12,112.9631,97.41267,118.4542,347.7946,122.6576,81.91623,,344.4566,,,,122.2194,96.34774,126.6925,83.34047,,124.7739,111.8056,86.90475,98.21562,,358.0639,161.8726,88.8061,131.068,,90.70187,112.4031,115.0029,111.1943,,102.0607,113.657,114.8771,87.4258,,89.24153,,,,143.0693,148.1719,93.69954,
96,1978-01,113.1973,97.34532,119.585,336.5816,121.6862,83.68433,,301.4692,,,,122.3316,96.75528,126.8363,83.74706,,124.249,111.4307,89.3315,96.77196,,354.0164,163.2029,90.86536,130.4522,,89.71036,111.1299,117.2278,112.2038,,103.1582,113.4134,116.1368,88.82653,,88.99114,,,,144.7915,150.5314,92.97787,
97,1978-02,111.8453,97.85308,120.6856,327.912,120.501,86.22523,,309.8034,,,,123.6636,97.58915,126.8672,83.76481,,122.9932,107.4101,89.07652,94.57129,,350.9,159.3553,90.1947,118.5715,,90.89049,110.9918,118.5215,112.792,,103.8633,114.5424,112.1804,88.17087,,87.93196,,,,145.5875,156.229,92.79342,
98,1978-03,110.2226,98.10744,120.9855,315.7985,118.9711,85.17424,,298.4366,,,,124.4485,98.21685,129.334,83.83256,,118.6995,109.3911,86.752,93.28126,,344.0195,154.805,88.39263,115.3133,,90.84451,115.1873,116.4811,113.1111,,103.688,116.1628,111.0091,87.51942,,86.01607,,,,144.8705,120.3587,92.13327,
99,1978-04,110.9308,97.66953,119.509,306.0498,116.623,84.66595,,283.3605,,,,123.1511,97.89626,129.8558,84.61707,,118.0086,113.2835,84.52257,92.72921,,342.0736,149.0618,87.62219,118.392,,90.50453,121.0755,112.4267,112.5746,,103.7685,116.1273,109.573,88.27055,,89.26749,,,,145.2471,122.998,91.65482,
100,1978-05,110.6447,96.2681,117.6037,300.6177,120.1494,83.44215,,281.8265,,,,121.1697,98.76566,128.0105,85.45659,,119.1777,114.9812,84.65651,93.46123,,344.8599,149.4903,87.13325,122.1616,,91.56516,119.6589,114.7246,111.1326,,104.6951,114.5636,109.7412,88.12061,,84.12368,,,,146.6626,131.4411,92.63634,
101,1978-06,108.8735,96.57288,116.4028,288.3055,119.1824,85.58395,,273.1191,,,,120.6506,98.4773,127.2581,86.59244,,117.1046,115.7187,84.80695,94.17138,,331.0826,152.6072,86.52986,123.2724,,91.86269,124.0343,113.9391,110.6382,,104.5295,113.5651,109.4033,86.97842,,81.49402,,,,145.9316,134.1497,91.72234,
102,1978-07,108.4535,95.93716,115.3385,276.019,118.7958,87.38972,,261.351,,,,119.0045,97.17023,126.1543,88.1768,,116.8435,118.3802,85.66631,90.19228,,323.5143,154.214,89.07041,124.0901,,91.47688,131.1423,110.0956,109.6646,,104.4602,112.916,108.147,87.87439,,80.97528,,,,145.5562,135.7286,89.52071,
103,1978-08,105.9193,96.19322,116.0143,262.5706,115.787,92.47416,,252.343,,,,118.8763,96.64647,125.5672,90.56867,,116.7408,117.9177,86.12262,85.9478,,316.0096,151.0474,88.79174,127.8566,,90.47836,137.3961,105.7643,109.9585,,104.0133,112.9788,107.7139,87.19567,,79.55875,,,,144.7162,135.351,87.87746,
104,1978-09,105.0513,95.40757,116.6809,253.729,112.3492,96.35856,,251.0833,,,,118.4381,97.28349,125.4481,91.88819,,117.0238,116.7695,86.14262,86.55779,,309.9482,152.3969,88.48041,107.4502,,91.55051,136.1932,107.3531,110.2926,,104.4627,113.749,109.0047,86.6431,,79.53757,,,,144.3754,139.3803,88.40929,
105,1978-10,105.4333,95.8632,118.9125,241.7737,110.7382,93.90985,,245.929,,,,121.8108,100.4433,129.5911,93.40997,,116.5754,116.0911,85.03812,86.72259,,301.7172,150.4828,89.12006,104.127,,90.05973,137.591,104.8994,112.2928,,103.6671,115.695,110.4445,87.42072,,79.54433,,,,142.6737,139.8871,86.84631,
106,1978-11,106.3193,95.72841,118.8065,239.8687,112.4862,88.55396,,259.5542,,,,121.332,100.7937,129.021,94.61242,,117.6639,115.7234,85.70313,87.96097,,248.4914,147.8018,88.70244,107.0965,,89.7598,132.5816,108.9542,112.0917,,105.5523,115.9462,110.2132,88.18179,,79.75224,,,,143.5955,148.333,88.87283,
107,1978-12,105.2498,96.19733,118.4618,230.8655,111.644,87.66604,,265.3563,,,,122.3452,100.4589,130.2127,95.20829,,116.5421,116.4063,87.07079,89.97848,,214.2974,145.9114,88.59061,105.0913,,89.49635,128.6215,110.7154,111.3328,,106.1464,115.5123,108.9708,87.47281,,80.0107,,,,143.5792,149.6959,89.58075,
108,1979-01,106.2591,96.59453,119.5689,220.2304,110.2281,86.39207,,269.1214,,,,123.3194,100.7582,132.2583,96.43562,,116.5756,117.0142,87.71309,92.90633,,213.5134,142.4413,91.099,105.1943,,89.69418,126.1127,111.3665,112.3453,,108.7217,115.372,107.1326,89.11861,,78.68137,,,,142.7689,149.9915,89.75189,
109,1979-02,105.0771,96.52808,119.0865,212.1132,110.2776,86.93111,,277.3621,,,,122.6648,100.765,131.5861,97.84483,,117.3521,116.5133,88.10237,92.28488,,230.0247,140.4429,90.56377,106.5995,,90.47334,122.6844,116.0141,112.1619,,109.5081,115.1766,106.6224,88.47961,,78.57867,,,,142.8837,152.9248,90.61575,
110,1979-03,103.5328,95.83523,117.6411,204.7132,112.3866,86.44633,,275.4449,,,,122.5605,100.2571,131.2943,98.59503,,117.3086,116.5267,89.86906,94.62746,,220.6311,141.7025,90.69531,107.6874,,90.95066,119.4094,118.9456,111.3562,,110.0732,115.5061,106.4062,88.27099,,78.31602,,,,142.834,155.703,91.00944,
111,1979-04,105.5174,94.82944,115.9788,198.392,115.0804,85.07555,,279.4496,,,,121.1014,99.30503,129.6203,101.5988,,117.5607,116.3093,93.37728,95.87992,,230.012,143.4752,91.68815,111.6517,,92.30764,114.4205,124.0701,110.2705,,110.473,114.5969,105.9508,91.45089,,79.2259,,,,143.1348,157.3569,92.05625,
112,1979-05,104.607,94.11253,114.4956,188.1135,114.1484,84.86089,,279.5529,,,,120.8345,98.80763,128.7912,106.0762,,117.9648,116.0999,93.51934,96.36649,,235.9216,143.6798,89.82828,115.2105,,92.55919,113.4945,127.7109,109.3836,,111.0576,113.1956,105.4176,91.09512,,80.23391,,,,144.0999,161.7177,93.04002,
113,1979-06,103.7622,93.88071,114.2011,177.9804,111.7662,85.95979,,280.9247,,,,121.4673,97.38039,128.5434,105.153,,118.1051,116.2788,96.33389,98.34824,,239.9675,146.7678,88.02359,115.4875,,92.38902,111.8598,128.1796,109.2716,,110.9936,111.7579,104.7392,88.76199,,78.79779,,,,144.2408,115.9978,93.51469,
114,1979-07,104.4561,94.44008,114.4553,169.9188,111.3872,85.03088,,279.573,,,,121.2561,98.92635,127.5908,103.1815,,117.0784,116.5104,104.1285,95.49738,,239.891,148.1026,88.34639,114.1083,,92.42862,111.1874,125.775,109.5512,,110.2114,110.8949,103.0887,88.01068,,76.84138,,,,142.8579,103.6153,92.07947,
115,1979-08,104.518,94.5308,114.3113,163.8811,110.3042,84.18525,,283.5516,,,,120.5162,99.82967,127.7803,103.9584,,117.2213,117.0254,103.599,94.20203,,245.6183,148.0702,87.69838,110.2867,,93.55123,108.5695,127.0514,109.2125,,111.2334,111.0782,102.9024,87.59193,,77.48405,,,,144.6532,107.7025,93.03094,
116,1979-09,103.5854,95.45782,114.2849,151.2171,110.6752,85.48177,,285.6802,,,,121.1121,101.0847,129.8015,103.533,,117.091,117.3902,100.9839,94.36633,,245.5773,146.2189,88.6956,109.7738,,95.1091,106.2948,128.4382,109.4721,,111.3589,111.8814,102.9321,86.39207,,77.75023,,,,144.0349,110.6117,93.06145,
117,1979-10,105.6945,96.44165,114.6748,144.3646,109.9521,84.36803,,292.1886,,,,121.3237,100.5523,131.4068,104.5809,,118.9519,118.6407,99.01907,96.146,,249.0425,145.3233,92.11392,115.9479,,94.85288,103.2855,130.8067,109.5194,,112.882,112.031,103.9685,87.99608,,78.37416,,,,144.4245,118.0563,94.27325,
118,1979-11,104.995,96.95043,114.6855,138.5634,110.1445,83.31163,,302.9838,,,,122.6564,100.6807,133.6762,103.7404,,118.7994,119.6907,99.02447,97.26228,,256.1906,148.1674,91.86458,119.4,,95.37186,96.11403,137.3254,109.6744,,113.9132,111.7908,103.2912,87.65704,,78.24245,,,,145.4771,123.2879,96.27359,
119,1979-12,103.7316,97.04169,114.084,106.8871,110.1746,83.72028,,301.414,,,,122.744,96.3778,134.5311,102.5836,,118.6611,120.4735,100.7231,97.18681,,253.0092,148.2898,91.03849,116.8318,,96.52567,96.92517,137.6844,109.4858,,114.4862,112.6678,102.0539,86.79093,,77.90815,,,,145.2818,126.0477,95.56191,
120,1980-01,104.0672,97.22713,114.0986,102.4656,109.4327,82.23148,,300.4344,,,,121.1555,94.61136,133.4651,103.5791,,117.9993,120.9245,104.2169,97.11903,,251.2676,146.0896,91.73076,123.4717,,98.43388,97.77092,124.0228,108.6943,,118.0951,111.7058,102.2934,88.46358,,76.62849,,,,148.0561,122.6644,95.1554,
121,1980-02,102.8089,96.96433,113.1835,104.0517,110.2338,79.73753,,307.2493,,,,120.8029,93.83607,132.4491,103.3918,,118.331,120.1173,106.7178,95.63759,,253.9724,144.6904,89.33444,119.4971,,99.44254,95.337,122.9944,108.1167,,119.6961,111.2297,104.289,87.48893,,80.12933,,,,148.6665,103.5022,95.99548,
122,1980-03,103.1341,96.33295,111.5453,108.2832,108.6305,76.96486,,301.652,,,,118.5238,93.15703,128.612,103.4323,,119.456,119.9316,107.6532,98.81831,,259.0472,146.5002,86.89697,124.8365,,98.22437,94.97308,128.5843,107.065,,122.1121,110.5953,105.801,86.60645,,82.0999,,,,148.1131,111.4552,99.22092,
123,1980-04,105.2378,95.56573,110.5434,108.6639,107.154,77.19296,,303.1433,,,,117.4047,92.51428,126.2954,100.1881,,122.3342,120.4997,111.3563,96.86004,,260.087,147.0543,91.01421,122.4753,,97.31223,95.00216,127.2557,107.0097,,123.0076,109.9825,105.7037,88.03088,,81.17978,,,,147.599,109.576,99.97363,
124,1980-05,104.438,95.91996,110.9901,107.0969,107.4172,78.4369,,296.3432,,,,117.8598,93.44505,126.5782,97.53588,,122.1628,120.5375,111.7995,91.28969,,254.7732,145.8459,90.42931,119.6279,,98.04285,102.5753,121.7932,107.844,,121.6826,109.6635,105.2953,86.09014,,79.27116,,,,146.5377,107.7582,96.03359,
125,1980-06,103.8131,96.71956,110.9072,106.8439,109.1812,78.48113,,293.7412,,,,117.2571,93.70705,126.2401,98.28965,,121.7824,121.1135,112.459,91.75153,,252.0289,144.8415,89.96426,117.9108,,97.89999,106.1436,118.2374,107.8478,,121.9118,109.4368,105.9069,85.2447,,78.89505,,,,145.5337,105.1793,94.44003,
126,1980-07,105.1847,97.04046,111.5696,108.8464,109.4942,78.83744,,296.3025,,,,116.5285,95.22559,126.9261,97.11743,,121.5782,122.6875,113.3625,89.85048,,253.8649,147.7037,92.31383,112.8406,,98.33784,104.1274,117.8777,107.6951,,124.5289,110.2672,105.9655,87.26471,,78.52676,,,,145.7426,104.3309,93.61343,
127,1980-08,105.6662,97.0708,110.6432,110.901,109.7101,78.01459,,297.5885,,,,114.9665,94.4233,125.1887,97.04973,,122.9252,122.6421,114.7704,89.50735,,258.8789,149.7416,91.22987,114.5627,,98.97462,102.0823,119.1837,107.1314,,126.8683,110.096,106.6958,86.83253,,78.78059,,,,146.3222,106.7346,94.80598,
128,1980-09,104.5011,96.27354,110.048,109.9158,108.7136,77.88783,,290.8832,,,,113.5985,93.69372,123.2649,95.79629,,123.0082,122.2596,115.7664,90.8815,,252.7522,149.8105,89.45563,115.8555,,99.69811,107.1482,116.7463,106.2534,,126.7775,110.1111,106.7415,85.59234,,77.9402,,,,149.6471,109.5563,93.63879,
129,1980-10,106.4656,95.39942,109.2425,115.5121,108.312,77.37426,,287.2142,,,,111.2463,92.69452,119.9878,95.81841,,123.5133,121.996,117.9778,93.48467,,254.1556,151.2553,89.40934,114.2597,,99.78428,110.1612,114.6984,105.57,,127.5323,108.9652,106.5998,87.28748,,77.92762,,,,151.5545,112.5832,93.91455,
130,1980-11,106.8658,93.97025,107.9672,119.6089,107.8602,76.75341,,285.6375,,,,109.9339,92.06892,116.8864,96.38811,,124.2029,120.2355,120.5704,95.32618,,262.5716,154.246,86.17195,111.9936,,100.377,109.2471,113.4617,104.503,,129.4008,107.4021,107.1259,86.82284,,78.26065,,,,151.8679,110.2775,95.87012,
131,1980-12,107.3057,93.94709,107.434,123.0479,106.8282,75.6536,,281.8998,,,,109.5608,91.58929,115.3467,95.88276,,124.3493,120.3881,120.3339,96.09669,,263.0438,151.9086,84.7173,113.9516,,98.85599,110.8051,115.968,104.7252,,131.906,105.9863,106.1526,85.8474,,80.02341,,,,151.019,114.6695,97.055,
132,1981-01,108.5758,93.95566,106.3423,123.3203,107.8746,74.42979,,273.487,,,,108.0602,89.89716,112.5895,95.58112,,123.8459,119.5515,123.5503,97.15793,,260.6523,150.158,86.98392,121.6574,,98.70812,115.4681,114.3661,103.9498,,134.112,104.8704,107.3203,87.05328,,80.99931,,,,151.7755,116.8851,95.97987,
133,1981-02,108.8559,92.83662,104.9757,128.578,108.306,73.26392,,272.992,,,,106.1977,88.21765,108.5182,93.98042,,123.6079,117.815,123.3745,95.29095,,266.8028,152.4061,84.00038,120.1295,,98.46099,114.7924,116.2938,102.4848,,137.4337,102.8017,108.6379,86.50095,,81.80767,,,,155.5141,116.4159,98.81796,
134,1981-03,108.7035,94.06078,104.5551,126.9145,109.7394,74.08394,,265.7525,,,,108.3152,88.96071,110.1967,94.85679,,123.988,117.6101,120.4132,95.89554,,269.2594,151.9008,84.23396,118.98,,97.61445,112.4834,118.0718,102.0541,,138.4024,102.5359,110.274,85.32394,,81.70898,,,,154.8288,115.2027,98.94759,
135,1981-04,110.8903,94.2475,103.4882,128.6008,110.1497,73.03839,,264.8289,,,,107.5928,88.62241,108.7322,95.17748,,124.0163,117.9134,122.5262,96.81161,,274.5333,154.8694,85.70569,123.9559,,96.01104,110.5106,119.596,101.9722,,140.5015,102.1597,110.7264,87.13484,,82.78064,,,,154.642,116.0155,100.4602,
136,1981-05,111.6617,92.71524,102.1655,130.3784,110.3263,73.17145,,260.9021,,,,106.0189,88.42283,105.0652,95.33336,,125.231,115.1075,122.4425,96.26923,,279.9609,158.4095,83.74384,125.6529,,96.22984,110.0686,123.2411,101.7548,,142.2717,100.4858,111.2776,86.60574,,82.88841,,,,154.9108,118.2723,103.2254,
137,1981-06,113.1335,92.55473,101.5985,132.7821,111.6622,75.40924,,259.0193,,,,104.8296,88.52237,103.8356,94.27455,,126.5947,115.7146,118.3599,96.99174,,283.8509,159.8709,83.57555,127.4263,,96.0215,109.1669,127.6234,101.6405,,143.4422,99.74428,111.0342,85.60819,,82.92644,,,,154.4501,119.9521,105.2279,
138,1981-07,117.3504,92.53997,101.993,133.6037,111.4378,76.29613,,266.602,,,,104.2755,88.66516,104.0167,94.4231,,126.5645,116.7357,113.9226,95.20254,,292.0103,160.0038,88.28834,130.0887,,95.53594,105.1091,131.208,100.6616,,144.307,99.76399,111.0522,87.82883,,84.26202,,,,154.5029,117.005,108.0559,
139,1981-08,117.6562,92.77726,101.8408,133.7491,111.1242,76.16312,,263.7137,,,,103.4813,87.97103,103.0508,94.45212,,126.7433,116.4028,112.9502,93.26196,,295.5289,161.9478,87.60549,129.981,,95.68102,104.633,133.4429,100.3737,,145.9052,99.21301,111.358,86.99847,,85.36426,,,,154.5993,112.5448,109.8462,
140,1981-09,116.2562,93.1798,103.6497,129.227,112.3619,78.08115,,263.0199,,,,105.4801,90.99859,107.9359,94.86391,,127.3857,118.8822,108.2902,97.9201,,287.0441,155.9979,90.82728,127.58,,96.68379,105.4714,131.6974,101.5821,,143.9787,101.4244,112.8042,85.46973,,84.85821,,,,145.6775,112.2855,107.7073,
141,1981-10,119.1063,94.94621,103.3602,126.3448,112.6689,81.52364,,260.2358,,,,108.4002,91.42582,110.1981,93.79052,,128.6675,117.2959,108.0374,99.83781,,286.9008,153.3668,95.69743,129.3261,,95.13547,103.7845,130.177,101.3259,,144.2453,104.4342,111.8739,86.97038,,84.71828,,,,139.4468,107.9652,106.5661,
142,1981-11,116.9414,93.63657,102.6961,123.6037,114.0441,83.78291,,255.5881,,,,108.4815,91.6933,109.2465,93.27346,,128.4501,116.0912,110.7911,100.7358,,279.2749,151.705,93.68709,124.7374,,95.21577,106.0523,125.8615,100.6664,,143.8734,104.8567,112.0335,86.17489,,84.35544,,,,138.8121,105.7651,104.6028,
143,1981-12,115.3338,93.59869,102.0617,123.7189,114.4054,83.81419,,253.1031,,,,107.1643,90.40472,107.6341,93.86517,,128.5625,115.5176,112.2061,101.8299,,276.7788,150.9149,92.66661,129.4181,,95.52319,108.6525,123.8989,100.2877,,145.5432,104.3023,113.5935,85.44138,,85.52647,,,,136.7351,105.5365,104.4389,
144,1982-01,116.3367,93.90989,101.4363,127.183,114.535,83.5153,,252.7085,,,,107.13,89.19832,107.4995,95.01311,,130.2164,115.1749,112.3035,101.3687,,290.0233,151.5446,93.31098,121.5769,,95.93047,106.0984,124.2323,100.1551,,150.7556,104.0203,116.1273,87.40691,,85.95337,,,,138.4845,106.3558,105.549,
145,1982-02,115.531,93.71624,98.9928,131.7468,114.2854,83.4075,,257.0539,,,,106.2949,88.19524,106.529,95.58684,,130.5476,115.382,112.4059,100.0609,,299.0045,153.7151,91.90655,117.832,,96.72167,102.1476,127.4877,99.0167,,131.7642,103.7961,117.2829,87.23665,,87.67622,,,,140.1959,105.8936,108.851,
146,1982-03,114.0359,94.68176,92.50063,133.9274,115.7926,84.72444,,254.1649,,,,107.2542,87.08807,106.3681,94.04303,,131.9922,116.2541,112.106,103.022,,303.1152,154.035,92.01031,120.6835,,96.54339,100.7178,129.4834,94.02047,,95.20119,105.554,119.5098,86.49517,,89.00788,,,,140.1047,108.0136,110.9795,
147,1982-04,115.7834,94.99776,92.33636,135.6322,115.7414,82.45443,,253.4463,,,,107.5103,86.71355,106.1891,94.19817,,131.9599,116.3777,112.6528,103.6958,,302.3129,153.8899,95.48962,122.8934,,95.67414,100.0755,129.023,92.93891,,99.81305,104.6137,119.2983,89.40238,,88.94744,,,,139.7288,107.5606,111.6361,
148,1982-05,113.5919,94.97855,93.26705,134.55,114.7855,81.14878,,252.2495,,,,108.8059,88.33669,108.5547,95.3588,,133.4125,117.5479,112.3029,102.2553,,294.1834,151.8795,96.1968,116.8206,,96.3576,101.7378,125.8003,94.03455,,101.8385,104.8786,117.9967,87.99198,,87.46868,,,,138.7615,103.1989,109.9588,
149,1982-06,113.8998,94.38239,92.65289,140.3824,112.2571,79.78097,,250.1956,,,,109.2202,86.74377,105.6398,94.47934,,133.9821,112.1939,113.3508,102.5908,,304.8343,156.9273,94.0963,120.9698,,95.97633,97.3416,128.5535,93.66408,,105.5469,104.4081,119.1819,88.00123,,83.32191,,,,138.6892,102.4283,115.1186,
150,1982-07,116.16,94.61658,93.00803,144.7162,113.379,80.49973,,250.8665,,,,109.1487,86.55466,104.7557,95.16241,,135.3122,109.2717,113.1732,99.73367,,310.5258,159.774,95.77044,118.9083,,97.11819,95.71259,130.1882,94.22198,,109.389,105.0988,119.4564,90.39294,,78.11246,,,,139.2344,100.3185,116.7599,
