,TIME_PERIOD,AUT,BEL,BGR,BRA,CAN,CHE,CHL,COL,CZE,DEU,DNK,EA20,ESP,EST,EU27_2020,FIN,FRA,G7,GBR,GRC,HRV,HUN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NOR,OECD,OECDE,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA
915,1995-04,52.9547,63.25512,,80.64973,77.95197,,65.26611,81.94031,56.50004,71.01957,92.18968,81.92519,,,79.1889,78.47538,93.60367,80.77021,84.28667,122.6969,,34.98576,31.19469,20.97206,56.94357,117.8924,103.1326,31.45715,,74.54045,,59.96426,98.63152,71.82891,72.88433,32.32495,114.3103,,56.97062,30.53781,69.8765,84.17818,36.00809,70.54556
916,1995-05,52.95857,65.88844,,71.60966,77.87333,,66.28088,82.15789,55.79699,71.42309,91.66107,82.23908,,,79.50907,77.27576,93.2016,80.71169,84.18573,121.9581,,36.09828,30.96254,21.73747,57.71402,118.5947,101.4087,30.99537,,73.72149,,59.88454,100.3442,71.82455,73.14606,33.35733,110.8005,,59.55938,30.98849,70.42671,84.17818,35.73837,70.8885
917,1995-06,53.62918,65.2866,,76.5071,77.73061,,65.99488,81.23238,56.58685,70.61605,90.49813,81.92519,,,79.1889,76.67595,93.81941,80.67153,83.68102,120.9929,,34.66372,31.23869,21.12514,56.45328,118.3941,101.3073,32.103,,74.703,,60.20417,97.3218,71.90613,72.98829,33.33379,107.3285,,59.74187,31.02276,74.90698,84.4817,36.95213,71.11951
918,1995-07,52.51538,63.2391,,74.61131,77.48484,,66.09321,81.84232,54.76138,70.41429,86.16352,81.82056,,,79.08218,77.97554,94.2607,80.30821,84.18573,121.2321,,35.1907,31.96857,22.19671,58.13427,118.2937,99.88754,32.103,,70.60669,,60.69532,101.4524,71.69125,73.03083,33.95372,114.1479,,59.9679,31.06626,70.42671,84.4817,36.95213,70.82277
919,1995-08,52.14424,64.36931,,72.90862,77.65669,,63.71231,83.16099,56.88735,69.60725,88.59513,81.82056,,,79.08218,78.47538,93.6527,80.98695,84.28667,122.0357,,35.45419,32.07505,22.65595,58.48448,120.4007,101.4087,32.28707,,77.95609,,60.77673,99.43749,72.22998,73.17983,33.54197,114.5985,,59.46846,31.48073,68.06868,84.58288,37.49157,71.75364
920,1995-09,51.74348,63.41334,,73.56688,77.41093,,65.27444,84.29897,56.25751,71.01957,89.12374,82.23908,,,79.50907,76.27607,93.78999,81.02584,84.5895,122.7468,,35.33709,33.35632,22.50287,57.99419,119.5981,99.78613,32.00937,,75.99682,,61.78127,103.1651,72.1834,73.22278,34.06656,111.8717,,58.99982,31.2742,69.4835,84.17818,35.73837,72.03323
921,1995-10,50.86733,64.48412,,74.50599,77.3716,,65.07863,85.76317,57.52969,69.20373,90.81529,81.19278,,,78.54856,75.57629,91.98559,80.89716,84.28667,123.8795,,35.27853,32.39363,23.11519,58.41444,120.4007,101.3073,32.1945,,76.1929,,59.19868,102.4599,71.96662,72.60519,33.78893,118.6976,,58.35144,31.44603,66.96826,84.88641,34.79433,71.91356
922,1995-11,52.43545,64.16425,,74.98872,77.56821,,63.96544,85.70532,58.13863,69.60725,93.14118,81.40204,,,78.76201,75.67626,91.97578,81.21141,84.69044,122.7838,,34.40023,33.1841,23.11519,58.34439,120.4007,102.1185,32.37963,,74.51608,,63.19092,103.7696,72.62273,73.39953,35.03936,114.4529,,56.76535,31.32527,69.16909,84.98758,38.30074,72.09539
923,1995-12,52.22763,64.12075,,75.82251,77.20412,,66.12675,85.00125,56.90979,69.60725,96.41856,82.34371,,,79.61579,76.47601,93.93709,81.76479,85.19515,124.9028,,35.42492,33.73757,23.8806,59.60514,122.4074,103.4369,33.11699,,74.4128,,67.47444,104.1726,73.41445,74.17185,34.7179,121.3996,,56.37647,31.41133,67.83287,83.97582,39.91908,72.34008
924,1996-01,51.79085,64.04838,,74.94483,77.95707,,65.59592,79.14729,59.35534,69.90989,87.11502,81.71593,,,78.97546,76.77592,93.06431,81.23807,84.79139,123.2875,,35.13215,34.13727,23.42135,59.25493,120.6014,101.9157,33.02442,,74.80341,,66.98843,106.4898,72.88789,73.61963,35.11661,116.8983,,56.46845,30.85911,69.16909,84.17818,38.57047,71.95084
925,1996-02,52.14803,63.12868,,74.54987,77.93741,,67.89097,84.74834,60.12256,69.30461,91.97824,81.6113,,,78.97546,77.97554,93.35851,81.62743,85.39704,122.667,,35.51274,33.47269,22.34979,59.67518,119.2971,101.8143,33.76283,,73.09655,,66.32666,108.807,73.10383,73.24783,34.65023,116.8049,,55.5899,30.69896,67.83287,84.88641,35.87323,72.99137
926,1996-03,52.26709,63.13754,,74.427,77.44552,,66.49496,83.95763,58.6249,69.40549,93.35262,81.40204,,,78.76201,76.77592,94.01554,81.52956,85.49798,123.1365,,36.069,34.92425,22.65595,60.02539,118.0931,101.7129,33.76283,,78.55981,,67.74351,104.9786,73.09291,73.2249,35.97576,117.5709,,56.28589,30.53086,69.01189,83.36877,36.00809,72.88568
927,1996-04,51.79085,64.69523,,76.36667,77.83874,,65.6914,83.11183,56.73141,69.40549,95.46707,80.77426,,,78.12167,75.67626,93.08392,81.76138,84.48856,122.4884,,35.21998,34.58413,22.80903,60.02539,116.7887,102.0171,34.77789,,73.65099,,66.77214,106.1876,73.32165,73.03568,35.94632,117.6324,,56.61551,30.29388,75.45719,83.36877,37.62643,73.6144
928,1996-05,52.26709,64.6319,,76.38422,78.23233,,65.34652,82.25228,56.58837,70.01077,92.40113,81.6113,,,78.97546,78.07551,94.88833,82.35914,85.09422,124.16,,36.30322,34.95609,24.03368,59.5351,116.6884,102.6256,34.86939,,73.14489,,68.21871,104.5756,73.84232,73.50904,36.14366,119.3307,,56.68024,30.99682,69.8765,84.88641,37.22185,74.17467
929,1996-06,52.62427,63.40316,,76.17358,78.42421,,65.45368,82.56844,56.3783,70.41429,93.45835,81.71593,,,78.97546,78.77529,94.18226,82.66115,84.5895,125.0266,,35.62985,34.51357,24.03368,60.65576,116.8891,102.8284,33.8554,,74.65117,,69.34483,109.21,74.11594,73.7065,35.79024,122.5633,,56.53387,31.0939,69.01189,85.08876,38.30074,74.72829
930,1996-07,52.98145,64.82591,,80.42153,79.22122,,64.46965,80.89877,57.70959,69.60725,93.03546,80.98352,,,78.33511,75.8762,92.47591,82.58892,84.48856,124.929,,36.03973,34.11421,23.8806,59.11485,116.7887,103.4369,34.59275,,74.0312,,69.14899,108.9077,74.12379,73.42481,36.74297,119.1004,,56.2952,31.46699,71.99874,85.89816,37.89616,74.72948
931,1996-08,52.74333,63.59201,,78.74517,79.49174,,66.14351,80.55961,57.34895,70.51517,95.46707,82.02982,,,79.29562,79.0752,94.45684,83.09798,85.09422,122.4482,,35.92262,34.92056,22.96211,60.37559,117.3907,103.5383,34.40868,,72.61494,,69.16784,110.2174,74.46764,73.91574,36.89057,120.5659,,56.22086,31.38976,68.54028,86.40405,37.7613,75.10812
932,1996-09,53.81486,65.64752,,79.69306,79.47208,,66.28695,78.40789,58.06228,71.12045,94.62129,81.92519,,,79.29562,80.9746,94.64317,83.55056,85.59892,123.9161,,36.09828,34.59007,22.50287,61.28613,115.7854,104.6538,34.86939,,74.88139,,69.35585,109.1092,74.86882,74.11536,36.85125,120.0276,,56.50652,32.38168,72.07734,85.08876,37.35671,75.57856
933,1996-10,52.74333,65.90089,,80.23722,79.22122,,66.32234,77.35527,57.49728,70.11165,92.18968,81.6113,,,78.97546,81.07457,93.66251,83.46104,85.49798,122.7859,,36.4496,35.1228,23.72752,60.16547,116.287,105.2622,34.40868,,74.82574,,70.62199,104.8778,74.98808,74.2157,37.72088,117.7889,,56.27552,32.15627,72.54895,84.68406,40.32367,75.56419
934,1996-11,53.57674,65.9951,,80.7375,80.46098,,67.19271,77.18697,57.26203,71.12045,90.49813,82.23908,,,79.50907,80.9746,94.83929,84.13389,86.00269,125.035,,37.15224,33.9593,25.25832,59.74522,115.7854,105.7692,34.86939,,75.45307,,71.41876,107.2958,75.55527,74.66202,37.39132,119.6573,,55.80418,31.69534,72.54895,85.79699,40.59339,76.23996
935,1996-12,54.41016,66.40308,,80.0178,79.11782,,66.30347,78.59367,54.38745,71.12045,92.50685,82.13445,,,79.50907,78.27544,94.96678,84.4837,86.40646,124.132,,37.29863,34.99657,24.646,60.16547,115.4844,106.7833,35.79295,,74.53278,,73.31673,108.807,75.92232,74.64246,37.7418,114.0897,,54.9058,31.6066,72.31314,88.12403,39.91908,76.71576
936,1997-01,55.24358,65.16628,,80.07924,80.64236,,67.54023,79.25368,58.42483,70.21253,95.25562,82.23908,,,79.61579,80.57472,94.15283,84.76372,86.40646,126.1903,,37.91344,34.68936,26.63605,61.00596,116.3874,108.4059,33.8554,,72.71545,,71.50478,110.4189,75.97234,74.62783,38.52998,118.1146,,55.92465,30.4676,66.49665,88.42756,38.57047,76.85089
937,1997-02,55.00546,66.60371,,80.44786,81.53017,,66.97417,79.81313,58.62197,71.22133,95.36134,82.76223,,,80.04269,80.27482,94.93736,85.53506,86.60835,126.7611,,38.61609,35.47995,25.25832,60.37559,118.3941,108.4059,35.3301,,80.17944,,71.96797,110.5197,76.65931,75.23886,39.36166,121.1742,,58.44716,32.00362,70.50532,87.51698,39.37963,77.7551
938,1997-03,54.76734,66.55988,,81.44842,81.04134,,65.30937,80.65527,59.0661,72.02837,94.72701,83.80853,,,81.0032,80.87463,95.3002,85.89536,85.59892,127.0498,,37.64995,36.05666,26.63605,61.42621,118.9961,108.8115,35.88445,,75.5226,,72.56661,108.1018,77.08545,75.67899,38.0957,120.9341,,56.35838,31.24002,70.19091,87.61815,40.99798,78.24507
939,1997-04,56.43417,66.9994,,79.8686,82.15816,,67.29695,80.14961,61.85976,71.72573,95.78423,84.64557,,,81.85699,83.37385,98.66386,85.92922,87.61777,126.0704,,38.90885,36.08526,26.78913,61.63633,121.1031,106.0735,36.5303,,77.56721,,73.33789,112.0309,77.51862,77.07101,41.35634,121.5754,,56.22702,31.29896,77.42223,89.33813,41.40256,78.30962
940,1997-05,54.05298,66.90124,,79.40343,82.29134,,70.76957,82.89456,57.07626,70.81781,96.73573,83.80853,,,81.0032,81.57441,96.86926,86.37785,87.11305,127.3609,,38.0891,36.33492,26.48297,62.12663,120.8021,109.2171,36.25366,,76.77026,,74.3688,112.0309,77.63469,76.03633,39.4883,119.5502,,57.31446,31.10102,70.81972,88.93343,41.2677,78.75061
941,1997-06,55.60075,67.25205,,82.30854,81.59661,,68.70043,82.3547,60.40756,73.64245,97.58151,85.37798,,,82.60406,85.27325,97.57533,86.92699,87.41588,126.2722,,40.19703,36.65428,27.70761,61.84646,121.8054,108.6087,37.08358,,76.7149,,75.22849,110.4189,78.35877,77.52782,42.09575,123.3728,,57.76627,32.6529,71.29133,88.32638,41.80715,79.11497
942,1997-07,55.95793,69.52362,,81.27288,83.61976,,69.27268,84.93744,59.61012,74.44949,96.31284,86.00575,,,83.2444,84.87337,97.78127,87.68724,89.23284,124.9413,,39.46511,36.92703,28.16686,61.84646,122.6081,108.9129,36.25366,,80.86735,,75.79229,112.1316,78.82447,78.00175,40.32367,121.0234,,58.15435,31.79466,73.09916,90.04636,41.67229,79.77875
943,1997-08,57.86288,68.70692,,81.93991,83.43552,,68.61341,81.03534,60.45586,72.02837,93.88123,85.90112,,,83.03095,83.87369,101.5078,87.78421,88.22342,120.3387,,40.89967,36.81491,28.47302,60.93592,123.3104,108.4059,37.36128,,78.46572,,76.36831,108.6055,79.07576,77.89757,40.37595,120.8005,,58.65317,30.91241,69.5621,89.54049,43.0209,80.58767
944,1997-09,56.91041,68.79941,,83.94979,83.29949,,70.24181,83.49588,61.27312,72.63365,96.31284,85.79649,,,83.03095,83.77372,99.14438,88.00201,88.62719,126.0155,,41.10461,37.37297,28.6261,61.35617,123.2101,107.696,37.54535,,80.89843,,76.49473,110.6204,79.34901,78.11337,41.76637,120.3423,,58.02135,31.44855,72.07734,89.84402,42.88604,81.33146
945,1997-10,57.02947,68.53423,,84.38863,84.27513,,69.57676,85.46038,62.74535,73.64245,100.1188,87.15668,,,84.20491,85.17328,101.5568,88.70988,89.83849,126.9,,41.6316,37.55028,28.47302,61.77642,124.7151,106.9862,36.71544,,81.43092,,77.44122,114.3481,79.88975,79.03232,41.49433,123.6342,,57.54748,32.62281,72.54895,91.26048,42.48146,82.0581
946,1997-11,57.74382,66.9043,,80.61462,84.3758,,69.9778,86.85217,63.98699,74.04597,102.6562,86.94743,,,84.09818,87.17265,99.29147,88.728,90.04037,128.0767,,43.0076,37.58358,29.69767,63.31733,124.0128,105.6678,36.25366,,83.3093,,77.98792,112.3331,79.96712,79.05362,42.4559,124.4863,,58.16994,32.84901,73.49216,90.95695,41.94201,82.71384
947,1997-12,59.76783,70.24272,,77.08636,84.65187,,71.45603,85.98499,59.33324,74.75213,102.1276,87.67983,,,84.84525,88.27231,101.1939,88.99462,90.14132,128.8587,,42.04147,37.42739,29.23842,61.076,124.9158,104.6538,35.70038,,82.27687,,78.15967,113.4414,80.09873,79.43202,42.27771,122.9681,,56.01672,32.73165,73.57076,92.57576,42.61632,83.06779
948,1998-01,59.52972,69.53786,,78.49942,84.02958,,68.95966,85.30625,63.77438,75.55917,99.48451,87.88909,,44.50206,84.95197,86.57285,101.2136,89.44398,90.04037,132.1705,86.36572,41.87781,37.6106,30.92231,60.93592,124.0128,106.1927,33.67027,56.73352,81.7551,,79.09962,111.5272,80.41547,79.86115,43.08869,123.4435,,53.75848,34.14374,74.07407,91.36165,43.0209,83.437
949,1998-02,59.64877,70.33459,,79.96514,85.06425,,69.18211,86.58791,63.73427,75.35741,98.53301,88.41224,,43.81662,85.4856,88.07237,101.9,89.14768,90.84792,134.0793,88.23368,43.34412,37.98297,32.30004,64.71815,123.9124,103.4289,33.94691,57.73639,85.19296,,80.26968,110.016,80.453,80.29916,43.66488,129.255,,56.25964,33.90717,75.11371,91.26048,43.15577,83.58592
950,1998-03,60.48219,69.79967,,79.63162,85.90243,,68.06984,86.19796,63.92535,76.36621,100.436,88.30761,,43.63433,85.4856,89.272,100.7134,88.9198,91.55451,143.6761,86.03608,43.46142,37.46576,32.6062,63.73758,123.3104,101.1966,32.56371,59.74212,82.45993,,80.805,110.6204,80.22846,80.52644,42.51859,128.4467,,55.4715,35.16228,74.46394,91.9687,43.83007,83.62102
951,1998-04,60.48219,69.97614,,80.28988,85.5257,,69.18035,86.9246,63.77186,75.66005,95.04418,88.6215,,42.94889,85.69904,90.07175,102.0373,89.05048,91.95827,138.5133,86.14596,43.93064,37.93493,31.68772,62.54687,124.3138,100.984,32.1945,59.74212,80.87397,,80.42345,112.1316,80.26883,80.61508,43.24892,129.7054,,54.76664,35.0112,74.8538,93.08163,43.0209,83.91042
952,1998-05,60.60125,69.94886,,81.8697,84.84266,,68.18062,85.11649,62.56772,76.06358,95.46707,89.04002,,41.99366,86.12593,89.5719,103.3122,89.19371,91.25169,134.3337,85.70644,45.04504,37.95919,31.99388,62.68695,124.1131,100.2399,32.56371,59.02579,81.83824,,80.82851,107.4973,80.43878,80.78317,43.529,130.4385,,52.3716,33.58604,74.59389,91.564,43.96494,84.4585
953,1998-06,61.07749,71.2084,,80.70239,84.79047,,66.52647,82.10041,61.59043,75.45829,107.2022,88.51687,,41.49053,85.59232,88.37228,102.6649,88.85128,91.45357,135.9415,82.73968,45.3383,38.54072,32.14696,64.50803,123.9124,100.2399,32.103,58.59599,84.73222,,79.90805,111.9301,80.06203,80.44085,43.19886,127.0356,,51.21107,33.05923,72.77453,93.68869,41.94201,83.95702
954,1998-07,61.55373,70.79704,,81.39575,83.46661,,70.23161,81.34692,62.10577,77.07237,111.7483,89.56317,,40.30196,86.55283,89.272,103.2435,88.81387,91.15074,136.9196,83.28908,45.51426,38.33091,33.21852,63.24728,123.7118,100.0273,31.45715,60.88825,70.39648,,80.15587,109.21,80.08196,80.95567,42.6103,129.0732,,49.79147,33.61401,73.4243,94.39692,42.3466,83.6235
955,1998-08,60.48219,69.66473,,80.04414,85.61011,,69.29317,78.89451,60.86963,75.35741,106.6736,88.30761,,40.8051,85.37887,88.77216,100.635,88.98368,91.75639,139.9261,90.10164,45.80752,38.48766,34.90241,63.52745,122.0061,98.22025,32.74884,60.60172,76.97662,,80.59342,100.7472,80.28324,80.20637,43.15386,126.7993,,49.29619,33.4281,74.59389,95.50986,42.61632,85.34575
956,1998-09,62.98244,69.62467,,79.69306,85.8531,,67.84552,78.35454,60.35896,74.85301,105.7221,88.51687,,38.52275,85.59232,88.27231,102.508,89.31581,91.95827,135.3938,86.25584,45.86617,38.41571,34.44317,63.31733,123.8121,99.49583,34.59275,53.29513,76.06923,,80.35777,110.4189,80.63573,80.44683,41.79994,129.5051,,46.87193,32.95653,73.55425,94.19457,43.15577,85.26713
957,1998-10,62.38714,69.84431,,77.31456,86.02706,,67.22026,79.74857,59.3636,75.35741,94.40985,88.6215,,37.97586,85.69904,88.97209,102.4884,89.54759,92.2611,139.485,83.39896,45.69021,37.60761,34.90241,63.59749,123.0094,98.96433,35.42374,61.46132,76.30114,,80.5516,108.3032,80.76684,80.29668,41.99829,129.5408,,49.63369,32.55267,73.16439,94.19457,41.67229,85.85079
958,1998-11,61.9109,69.54676,,77.99037,86.2689,,65.59306,76.00317,58.45713,74.34861,93.77551,88.30761,,40.34571,85.37887,88.47224,103.1258,89.31115,92.36205,140.0614,85.48668,45.80752,39.40788,34.13701,63.73758,122.6081,98.43284,36.80694,61.89112,74.69096,,80.52335,107.7995,80.633,79.91793,40.93284,127.6775,,50.42285,32.38331,74.59389,94.70045,40.99798,85.77197
959,1998-12,60.48219,69.0798,,75.33978,87.63554,,65.01401,71.18123,55.18766,74.65125,92.82401,87.5752,,39.89362,84.73853,88.17234,102.41,89.39112,92.66487,139.7532,81.64088,47.03922,39.01621,34.44317,63.38737,119.6984,98.32654,37.36128,53.86819,73.4398,,81.20242,106.3891,80.50838,79.09772,41.38465,129.0859,,51.80466,32.08873,72.12476,93.68869,38.70533,86.11898
960,1999-01,61.43467,69.15421,,77.66563,88.61232,,65.26496,72.98979,58.22428,75.86181,101.2818,89.04002,,38.38421,86.12593,89.5719,102.6845,90.21675,93.87617,139.185,84.278,47.50843,39.70019,38.42327,61.63633,122.0061,99.60213,37.08358,49.5702,80.10057,,81.28625,111.5272,81.35033,80.51271,41.31192,130.1394,,52.55219,32.37799,73.81416,93.08163,40.45853,86.47491
961,1999-02,61.55373,68.45064,,76.45444,88.52818,,65.81553,71.13028,58.85463,74.44949,99.37878,87.88909,,38.15816,85.0587,90.07175,102.3609,90.19171,94.07806,137.5952,82.30016,45.74886,39.33694,36.12706,62.82704,121.4041,99.60213,38.55935,47.56447,82.59133,,81.32466,111.1242,81.39577,79.98805,41.40729,133.2092,,50.99362,32.13927,71.86485,94.4981,40.72825,86.97609
962,1999-03,62.38714,69.58381,,76.55975,88.19736,,65.71783,66.74843,57.7823,74.95389,101.4932,88.30761,,38.11441,85.37887,90.8715,102.2531,90.62926,94.78466,135.6611,82.51991,47.15652,39.21398,34.59625,61.42621,121.8054,100.8777,39.20519,56.16046,83.95134,,81.49355,110.016,81.90417,80.62132,43.29763,130.103,,52.22016,32.42733,72.51462,95.40868,41.67229,87.161
963,1999-04,62.98244,69.70032,,77.88505,88.7358,,65.46203,69.63219,59.27737,75.45829,95.36134,88.6215,,38.7488,85.69904,91.67124,103.1258,90.50462,94.8856,135.5187,83.83848,47.44978,39.83234,35.51473,62.68695,120.9024,99.17693,38.83598,61.89112,85.68014,,82.2199,107.4973,81.77746,80.60691,43.23292,132.9795,,51.60596,32.66284,70.43535,93.78987,40.99798,87.35503
964,1999-05,63.81585,69.70789,,79.2981,88.5704,,65.84119,68.00181,61.41319,75.96269,98.85017,88.93539,,38.20191,86.01921,91.57127,103.4887,91.12498,95.79408,139.1251,83.83848,47.03922,40.78373,35.97398,62.26671,119.9994,100.7714,40.9576,52.00573,87.33356,,81.50001,110.9227,82.56457,81.38435,44.93077,130.3984,,51.77595,33.54049,72.51462,94.80163,42.48146,87.89051
965,1999-06,64.64927,69.79452,,78.7364,89.78616,,65.69037,70.00499,59.24028,75.96269,98.32156,89.45854,,40.16341,86.55283,92.07112,104.9008,91.19241,95.59219,139.175,83.1792,48.44687,40.36361,36.73938,63.03716,121.9058,100.0273,41.23424,52.86533,86.46545,,81.10335,111.5272,82.60478,81.63529,43.25138,134.5307,,51.41739,32.36144,74.07407,95.3075,42.48146,87.833
966,1999-07,63.57774,70.75159,,77.7534,90.29751,,66.00497,68.42444,58.93405,76.56797,96.84145,90.29558,,40.16341,87.2999,91.57127,105.1558,91.75662,96.50067,142.5379,84.49776,49.0334,40.79242,39.03559,64.01774,122.8088,100.5588,42.52594,54.72779,86.91876,,81.39876,113.0384,83.15546,82.11012,44.33192,131.4111,,52.82815,32.44802,72.64458,95.00397,41.67229,88.34806
967,1999-08,64.64927,71.1916,,79.05236,91.15993,,67.4516,70.67415,59.86077,77.27413,95.04418,90.29558,,40.16341,87.2999,90.47162,103.1749,92.22869,97.10632,140.9579,80.9816,50.67566,41.11758,37.65786,64.43799,123.6114,101.5155,42.52594,47.70774,92.8053,,81.50281,114.1466,83.35773,81.93831,44.76654,133.2679,,52.93597,33.18851,73.68421,93.48634,39.24477,88.73562
968,1999-09,65.7208,71.21365,,80.07924,92.3737,,65.96711,71.25813,59.23709,76.9715,100.7532,90.92336,,39.98112,87.94023,92.7709,105.9992,92.43815,97.71198,141.0852,83.7286,51.73141,41.09966,40.26024,65.62868,124.1131,102.2596,44.64755,51.86246,93.66039,,82.43082,112.2324,83.89072,82.69222,45.62666,130.5922,,53.56286,32.67393,74.46394,96.72396,40.45853,88.36848
969,1999-10,66.79234,71.67534,,81.3782,91.86008,,68.62831,71.83251,59.70488,77.77853,103.6077,91.96966,,41.85512,88.90075,91.77121,107.3427,93.12276,97.40915,143.4601,88.01392,52.37658,40.78972,41.48488,65.48861,125.3171,102.1533,44.74012,49.5702,92.75742,,81.87738,111.2249,84.41618,83.22456,46.03028,132.4865,,51.90866,32.92401,75.89344,96.72396,40.05394,89.49924
970,1999-11,70.95942,73.66407,,80.75505,93.03791,,70.82398,71.22739,59.09336,77.67765,105.2992,92.07429,,41.26448,89.1142,91.67124,107.4015,93.65208,97.91386,142.6199,86.36572,53.13906,40.78096,40.26024,66.74935,126.1198,103.2163,46.77023,45.70201,91.09486,,82.56179,115.557,85.11078,83.6657,46.48165,134.3972,,53.39955,33.39266,74.98376,97.02749,40.59339,89.97702
971,1999-12,67.03046,72.27053,,81.46597,94.48897,,71.19114,74.36011,59.07335,77.77853,107.7308,92.07429,,41.39573,89.00747,98.86899,106.4503,93.7978,96.50067,145.2178,84.38788,51.08623,42.10605,40.41332,67.37972,124.7151,103.11,46.58509,44.55587,93.05044,,83.15111,116.9675,85.34695,83.59747,49.2155,134.312,,62.04022,32.97709,76.2833,96.62279,40.86311,90.69642
972,2000-01,66.19704,64.90218,64.09594,80.69361,94.85088,,71.01883,75.09087,58.22432,79.15593,103.7179,91.7604,,44.22865,88.47385,96.10044,107.2642,94.07146,97.20727,,83.50883,53.61601,41.642,37.96403,64.64811,124.9583,103.0037,47.64377,51.43266,86.49512,57.40627,84.69511,115.96,85.38983,83.41503,46.09072,117.7425,56.31925,58.04696,33.55006,73.16439,92.91579,41.13284,90.62781
973,2000-02,67.5067,67.80207,63.43174,80.79893,94.48497,,69.81724,74.74274,59.89424,80.89562,103.2579,92.91132,,45.8177,89.75454,95.98631,107.5486,94.51032,97.71198,,85.59656,53.85378,41.09042,37.96403,68.01009,125.6952,102.8974,47.74273,48.85387,87.16637,57.40627,85.49735,117.6727,85.99779,84.58492,45.95396,117.2559,56.64355,56.0839,34.23277,75.37362,97.72771,42.61632,90.94041
974,2000-03,68.45918,68.7687,64.53874,82.12423,95.57754,,70.22952,74.02502,60.45088,80.79897,106.7076,93.22521,,44.36107,90.07471,95.52977,108.2645,95.04305,97.30821,,85.59656,56.58807,42.6038,39.03559,69.2008,126.748,104.3856,48.2843,53.00859,87.83762,57.65212,86.08408,119.0832,86.43368,84.68438,45.40688,112.0986,57.61643,56.0937,34.3303,77.58285,98.30055,41.80715,91.29585
975,2000-04,68.93541,71.3924,61.43911,82.8878,95.30861,,69.35631,75.12785,60.45088,81.95876,104.1778,94.27151,,44.22865,91.03522,97.0135,108.9019,95.81971,97.30821,,83.61871,55.51813,42.77522,42.25029,69.90121,127.6954,105.9801,48.00553,49.1404,91.96101,57.28334,85.64626,113.0384,87.12207,85.61074,48.14224,113.0717,58.04882,61.56514,34.81794,76.2833,99.33168,42.88604,91.87376
976,2000-05,71.07848,71.94476,61.77122,82.65083,96.75567,,70.1269,74.84617,61.45282,83.89175,110.3871,95.52708,,44.89075,92.3159,101.3506,110.2356,96.3036,97.61104,,83.7286,56.94472,43.07992,42.55645,71.44212,128.4323,105.3423,49.85263,46.5616,93.39939,59.0043,86.23164,119.0832,87.77016,86.64883,47.8687,118.7155,57.83263,56.75257,33.15995,80.31189,101.1648,43.56035,92.14027
977,2000-06,70.36412,71.11623,62.10332,84.66949,97.0825,,69.82893,78.70754,61.00751,81.47552,107.5125,94.27151,,46.74465,91.24866,96.89938,108.8038,96.20384,98.11575,,91.09056,58.84684,42.75114,42.86261,71.44212,128.2218,106.7242,49.3334,49.5702,91.86511,58.88138,86.98244,116.6653,87.70679,86.01944,47.8687,115.699,59.02171,57.44533,32.08713,80.31189,104.1436,44.0998,92.20679
978,2000-07,70.84036,71.11623,61.43911,85.26631,97.08734,,70.38741,79.05744,61.67548,83.50516,103.143,95.42244,,43.3017,92.10246,100.4375,110.1081,96.37141,97.71198,,87.24476,58.72796,42.84707,45.00574,72.14253,127.3796,106.5116,50.92515,51.14613,93.3035,58.63552,87.93255,120.8967,88.08794,86.72408,48.68931,114.8232,58.69741,57.46338,33.74512,78.62248,100.4774,44.36952,92.0437
979,2000-08,71.43566,73.04948,62.98893,85.24876,98.07182,,70.21558,81.02451,64.79266,83.9884,109.4672,95.31781,,45.28802,92.3159,100.7799,109.1078,96.7313,98.82234,,85.15704,59.56013,42.92888,43.62801,72.84294,128.4323,107.9997,51.71251,52.86533,94.45421,59.98771,86.68931,117.3705,88.384,87.12897,47.73193,119.3967,59.346,57.5775,34.13524,79.01234,102.7688,45.44841,91.79951
980,2000-09,72.26907,74.29229,63.98524,84.23065,98.03304,,70.01453,79.25642,64.57,84.08505,106.7076,95.52708,,46.34739,92.52935,102.7202,109.3726,96.49885,98.41857,,83.83848,61.10561,43.43838,44.69958,71.44212,128.327,105.7675,50.48146,55.58739,91.57743,60.72526,86.30003,117.572,88.08015,87.02644,48.14224,122.024,59.346,57.41529,34.23277,79.27225,102.8833,43.56035,92.18786
981,2000-10,71.9119,74.56847,65.53506,86.05622,98.25035,,71.19547,78.81773,65.12663,83.7951,106.8225,95.73634,,45.28802,92.63607,103.6332,110.6573,96.72557,98.82234,,85.81631,59.91678,43.32015,47.30195,72.14253,128.8534,107.362,50.12821,46.84814,87.35816,61.33989,86.11957,119.7884,88.26812,87.29539,48.41578,118.4236,59.5622,57.66615,34.62289,78.75243,103.3416,44.23466,91.84808
982,2000-11,74.5312,75.12083,63.98524,85.33652,98.24294,,69.55199,80.73299,64.57,84.1817,107.3975,96.57337,,46.74465,93.48986,103.1767,110.4612,97.01337,99.73082,,85.3768,61.22449,43.77005,49.292,70.7417,130.5378,107.7871,49.35681,50.0,93.59118,61.83159,85.20119,116.4638,88.50731,88.02498,47.59517,119.1048,60.10269,57.66647,34.81794,79.79208,106.6641,44.77411,91.86831
