,TIME_PERIOD,AUT,BEL,BGR,BRA,CAN,CHE,CHL,COL,CRI,CZE,DEU,DNK,EA20,ESP,EST,EU27_2020,FIN,FRA,GBR,GRC,HRV,HUN,IND,IRL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,USA,ZAF
1106,2011-03,95.27697,102.5606,92.02955,118.4128,94.59189,95.91078,96.57271,99.84035,97.91658,88.66769,99.8,91.17947,98.72881,,87.6397,97.86429,107.2252,103.721,87.46777,,100.9305,84.48516,96.81409,,96.01874,111.0109,87.71085,98.27706,82.4707,105.294,84.4298,88.66114,99.65514,94.22675,84.73708,99.1647,78.78621,82.28629,80.88058,94.65132,110.3702,75.28027,95.79199,98.4016
1107,2011-04,95.74344,99.41959,91.67963,114.9758,94.64928,96.40644,96.20731,96.60493,101.0707,89.35681,100.3,90.81279,98.94068,,87.6397,97.97243,108.7241,102.3694,88.29294,,105.5282,84.84366,93.6487,,95.83138,112.6028,89.55094,96.63305,82.17773,104.2205,87.36316,87.68691,98.64852,90.4243,85.15588,102.96,79.22758,84.08598,79.07117,93.43263,109.0909,75.14438,95.26556,95.2048
1108,2011-05,95.86006,98.32707,91.67963,118.3703,94.44226,99.62825,97.42658,97.43508,99.52995,89.93108,101.6,93.37951,99.47034,,88.17085,98.62125,108.9547,105.7092,89.63383,,102.7915,83.29018,91.05038,,95.363,109.9496,95.68457,96.96717,85.69336,103.9278,88.38346,88.72928,98.87222,82.54115,85.57468,98.09423,79.0069,83.68605,81.24246,96.27624,114.6734,75.95969,95.2508,95.005
1109,2011-06,95.62682,96.82485,91.56299,116.0858,94.456,97.14994,97.67713,96.17922,100.2502,89.24196,100.0,93.25729,97.88136,,87.37413,96.99919,107.2252,101.7328,89.53069,,102.1346,83.40968,95.4446,,94.70726,109.1006,99.67142,97.7812,87.59766,100.3172,88.76608,88.60474,98.42483,90.05333,85.01629,97.70497,77.68276,84.38593,82.68999,92.21394,107.1138,77.86208,95.36845,96.50349
1110,2011-07,95.5102,97.78082,92.96268,115.8763,95.8929,98.51301,98.37511,97.32865,101.0883,88.55283,103.1,89.835,98.94068,,91.8889,97.97243,106.4181,103.2215,89.1181,,104.324,84.00717,92.46638,,95.83138,108.7822,100.8982,97.97806,85.98633,100.4147,88.89362,89.18472,99.20776,89.49687,85.71429,98.4835,80.9931,84.68588,82.68999,93.56805,108.3931,79.22092,95.91704,92.10789
1111,2011-08,95.86006,101.3315,90.86314,114.8437,95.94196,95.53903,96.61968,98.85058,97.06577,89.01225,102.3,91.79059,99.04661,,92.28726,98.08056,107.917,102.0364,89.73698,,98.30323,84.12667,91.04572,,91.61593,108.2515,102.636,97.44389,86.2793,106.0747,88.12839,89.16823,98.64852,93.29932,88.08749,99.26202,81.43449,84.18597,83.23281,91.94313,104.7878,81.66685,96.33818,97.7023
1112,2011-09,95.97668,98.46364,93.66252,112.7462,96.66948,97.39777,98.67436,97.43508,100.0709,89.12711,100.6,91.54614,97.98729,,88.30364,97.3236,108.1476,101.4193,89.94327,,103.8862,86.03864,92.18295,,94.05152,106.6596,101.8182,97.51199,86.71875,97.97511,90.93421,89.68568,98.98406,95.80338,89.34388,96.73181,81.54483,84.48592,83.50422,95.19296,106.7649,76.91088,96.58587,98.7013
1113,2011-10,95.62682,96.00546,92.96268,111.93,96.92065,96.65427,99.14131,98.53129,101.5633,88.78254,101.9,92.27949,97.88136,,90.02988,97.21546,107.917,101.6446,89.42754,,104.4335,86.27763,85.63351,,94.05152,105.9167,103.5561,99.97428,87.30469,97.58478,90.5516,90.15223,97.97745,90.60979,88.78548,94.39624,82.20689,85.98567,84.95175,94.3805,107.579,81.53097,97.10452,97.8022
1114,2011-11,96.09329,96.41516,90.86314,112.0594,97.34549,97.6456,98.49904,100.2874,99.06239,91.76876,101.1,93.01283,97.98729,,89.10036,97.43174,110.1076,104.387,90.35585,,102.1346,88.3091,95.62907,,92.27166,106.4473,101.2048,97.96635,86.13281,100.9027,91.5719,91.54169,98.08929,94.04127,90.73988,96.24524,82.09655,85.58574,82.59952,94.51591,105.253,80.03624,96.90622,97.3027
1115,2011-12,95.62682,96.41516,88.53033,116.4167,99.07232,98.63692,99.60133,96.95615,99.97713,91.76876,99.8,94.3573,97.56356,,88.30364,96.99919,112.7594,102.3008,91.90305,,101.9157,85.56065,95.25233,,93.11475,107.827,103.3516,96.1989,86.57227,95.73067,89.5313,91.93557,100.2144,91.35173,91.99628,93.90966,81.76552,87.48542,86.67068,92.891,101.2987,80.17212,97.5516,96.2038
1116,2012-01,94.69388,97.23455,89.81338,110.4047,98.63718,96.77819,98.18209,96.77522,99.74281,90.1608,100.2,91.30169,96.7161,,89.89709,96.35036,106.9946,101.4781,91.28416,,97.20854,85.20215,94.23805,,95.92506,102.9451,103.8627,98.62715,90.52734,99.24372,96.80093,93.42655,99.87883,95.06144,89.76268,95.85597,81.87586,88.08532,87.21351,93.02641,111.1843,79.35681,98.37821,96.7033
1117,2012-02,93.87755,99.41959,84.91447,110.9783,96.85737,93.6803,97.30898,97.07322,102.1461,91.07964,100.1,93.13506,96.61017,,88.56921,95.80968,106.764,100.058,91.49046,,94.90969,84.36566,94.03226,,91.42857,102.6267,103.5561,102.7452,85.10742,95.04757,94.12265,93.06152,97.75375,97.75098,86.55189,96.6345,77.90345,87.78537,87.30398,93.16181,101.8802,77.99796,98.78309,100.4995
1118,2012-03,95.39359,102.1509,92.37947,110.5876,97.3087,96.28252,99.80049,99.75522,99.46496,90.50536,101.2,92.52393,97.66949,,88.56921,96.89105,108.4935,102.0364,91.7999,,93.48659,85.32165,93.51306,,96.86182,104.4309,103.3516,99.11237,89.0625,97.87753,97.05601,93.3651,102.0039,94.3195,87.66869,99.35934,80.66207,87.5854,91.73703,93.83886,102.9269,80.30801,98.25735,96.40359
1119,2012-04,95.74344,96.14203,92.26283,110.3198,97.98226,98.14127,102.4037,95.00851,97.8488,89.47167,99.5,90.20167,95.97458,,87.90528,95.26899,108.7241,100.4497,91.38731,,97.42747,82.93169,89.5417,,99.85948,102.3083,102.8405,100.0743,92.72461,96.21859,95.6531,93.87717,98.31298,94.04127,89.06468,93.22845,79.77931,88.1853,93.09409,95.19296,102.3454,81.80274,98.72311,98.2018
1120,2012-05,96.32653,97.64425,94.479,110.9069,97.70901,95.78687,100.1707,97.73308,97.93234,89.70138,101.4,93.50173,97.0339,,89.89709,96.67477,108.1476,100.0384,92.72821,,99.72633,86.39713,92.54881,,99.29742,104.0064,101.0004,100.3616,71.04492,95.5355,94.50526,93.11646,98.08929,95.33967,89.90228,94.39624,83.08965,88.68522,94.81303,91.67231,110.3702,81.93862,98.39607,98.7013
1121,2012-06,96.32653,97.78082,95.29549,111.3684,97.72422,97.02602,99.63404,100.0106,98.87748,89.01225,100.1,93.25729,96.18644,,91.22496,95.70154,108.8394,99.1177,90.76844,,100.1642,83.29018,91.63555,,97.23653,101.4593,100.2848,98.43987,88.62305,98.75579,96.03571,94.203,98.76037,96.08161,88.08749,93.81234,80.66207,88.48525,92.82268,93.29723,105.1367,80.98743,98.6786,97.7023
1122,2012-07,96.09329,97.64425,91.67963,112.9151,97.7095,96.28252,100.6511,98.80801,95.58634,88.8974,101.5,96.43512,96.82204,,89.10036,96.24223,107.5711,100.0384,92.9345,,99.61686,82.57319,91.25726,,100.9836,102.5206,99.67142,97.95571,91.69922,99.53647,95.14295,94.04266,97.08267,90.51704,89.20428,95.66134,81.87586,88.7852,92.91315,91.67231,103.5084,81.66685,98.45396,98.002
1123,2012-08,97.49271,99.55616,93.3126,116.0521,97.19047,97.39777,101.6682,97.69051,96.96767,87.97856,101.3,96.92402,97.35169,,91.75611,96.89105,106.1875,102.1735,92.00619,,99.72633,86.39713,91.86581,,101.6393,101.6715,98.24025,96.06908,95.80078,96.99927,98.20385,92.84759,98.76037,90.98076,88.92508,97.41302,82.42759,90.18497,92.46079,93.97427,109.905,80.85155,98.32871,99.1009
1124,2012-09,95.39359,99.28304,91.09642,113.7587,96.12592,97.89343,101.286,98.66965,98.08957,88.43798,100.1,92.03503,95.55085,,93.74792,94.94458,105.7264,99.86207,92.52192,,98.19376,85.08265,90.38644,,100.6089,102.3083,96.09348,97.26299,93.89648,99.82922,95.14295,94.32962,97.64191,82.6339,88.92508,95.17477,84.74483,89.68505,95.89867,93.02641,101.0661,82.75394,98.12672,99.5005
1125,2012-10,96.793,95.59576,89.69673,114.9596,95.23454,97.76952,101.7812,96.87101,94.88293,86.6003,98.8,94.47953,94.70339,,88.43642,94.29575,104.5734,97.95219,92.31563,,96.33279,83.40968,92.13864,,100.6089,100.2919,96.40016,99.83808,97.55859,97.38961,95.90817,91.75233,96.4116,90.88802,88.50628,93.13113,83.64138,88.68522,95.35585,91.94313,102.1128,82.88982,97.92853,98.2018
1126,2012-11,95.16035,94.77637,91.21307,113.8744,96.04841,98.76084,102.2547,95.49809,100.2927,86.02603,98.1,94.96842,94.06779,,91.35775,93.64693,103.5357,97.97178,92.72821,,95.67597,82.93169,91.06104,,98.64169,98.91218,95.48012,100.4893,94.62891,87.63113,96.6734,93.04678,98.42483,87.36378,87.24989,93.03381,86.4,89.28512,95.44632,89.64117,100.8335,81.80274,98.52701,100.0
1127,2012-12,95.74344,95.8689,92.26283,114.4198,94.94412,97.39777,101.3793,96.76458,101.9351,88.09341,98.8,92.15726,94.59746,,92.9512,94.07948,102.9593,98.84346,93.96597,,96.77066,83.52917,91.81097,,94.33255,99.01831,96.70684,100.8862,94.33594,95.73067,97.18355,93.74757,99.43145,88.56944,86.55189,92.15797,84.85517,89.08515,91.8275,90.04739,100.3683,82.88982,99.25143,100.0
1128,2013-01,95.5102,94.77637,93.8958,115.7269,95.85513,97.02602,101.9557,96.49851,94.90145,84.99234,97.8,97.77959,94.06779,,94.94301,93.64693,104.6887,98.41251,92.21248,,96.33279,83.64867,91.69744,,96.20609,99.65508,94.86617,102.8569,97.26563,93.09588,96.92847,92.45203,96.63528,87.64201,86.69148,93.81234,87.28276,88.48525,91.01327,90.85985,100.7172,83.29748,98.99126,98.8012
1129,2013-02,94.81049,93.41072,92.26283,112.2053,96.24464,99.25651,103.8533,95.08302,94.75013,86.94487,98.4,93.13506,93.96186,,91.09218,93.64693,103.651,99.13729,92.62506,,96.11385,83.64867,91.97839,,98.54801,98.69992,96.46729,100.3978,94.62891,93.48621,96.54586,93.24548,96.07606,83.56133,87.94788,94.39624,87.94482,89.08515,91.28468,92.75558,100.3683,85.60752,99.39503,97.9021
1130,2013-03,95.74344,96.27859,90.51322,114.9807,96.67487,99.50433,103.6369,95.57259,100.9272,85.33691,99.8,91.05724,94.70339,,92.9512,94.18762,103.8816,99.34297,94.37855,,93.59606,83.52917,93.73859,,96.5808,97.74476,97.7682,99.073,100.3418,88.99731,92.84727,92.42698,96.85898,84.76698,87.24989,95.75866,87.94482,92.9845,90.28951,88.8287,101.1824,85.19987,99.29993,100.2997
1131,2013-04,97.60933,98.05394,90.86314,117.2252,95.94294,98.88476,100.0462,95.91315,94.55187,87.74885,100.0,95.94622,95.23305,,91.22496,94.7283,100.6533,100.8219,93.96597,,93.15818,84.96316,94.34621,,97.79859,97.5325,97.7682,99.4018,96.09375,92.99829,92.97481,92.3081,96.97083,89.7751,88.64588,92.06066,91.69655,90.88485,93.72738,91.26608,99.08897,86.01517,98.98477,100.0
1132,2013-05,96.55977,99.14647,90.86314,116.8896,95.90614,100.3717,97.03317,95.81737,96.04876,87.86371,99.5,95.824,95.44492,,95.87252,94.94458,101.691,100.5085,94.89427,,91.62562,84.48516,94.1233,,96.01874,99.65508,99.26924,98.77718,88.47656,93.5838,95.01541,93.42661,96.29975,92.92835,90.87948,95.66134,82.42759,93.88435,88.66103,89.37035,99.08897,85.87929,99.30621,100.3996
1133,2013-06,95.97668,97.91738,90.86314,117.1016,95.82079,100.9913,100.3644,96.73265,98.46269,88.78254,101.1,93.01283,95.86864,,94.81023,95.37713,103.4204,99.90125,96.64776,,94.36234,84.00717,91.59717,,96.86182,99.54895,98.26854,98.92509,92.43164,89.87558,96.80093,93.00514,97.41821,89.68236,91.29828,96.14792,88.16552,90.78487,90.83233,91.26608,99.20527,88.73287,99.51759,100.0999
1134,2013-07,96.67638,99.14647,92.37947,116.3691,95.5333,103.8414,102.2509,97.05193,97.07248,90.3905,99.3,97.04624,94.80932,,94.67744,94.7283,101.691,99.05894,96.7509,,93.59606,84.96316,94.7624,,97.70492,99.33669,99.76959,98.00359,91.55273,94.75482,98.96907,93.16341,96.63528,94.3195,92.41508,94.00697,90.5931,89.58507,88.93245,89.37035,101.1824,88.46111,98.71622,101.7982
1135,2013-08,97.02624,97.37112,92.61275,116.991,96.17155,101.7348,101.4375,95.14687,98.52432,93.14701,101.6,92.40171,95.44492,,93.48235,95.26899,102.9593,98.01096,96.54461,,93.15818,87.95061,96.34519,,91.7096,97.63863,99.96973,99.54758,95.36133,97.58478,96.80093,93.81105,97.19452,89.58961,92.83388,95.27208,88.82758,88.48525,91.28468,90.31821,99.43787,86.01517,99.58166,100.2997
1136,2013-09,97.84257,96.00546,92.49611,117.2678,97.43674,102.2305,100.6948,96.9668,98.48261,91.65391,101.1,91.91281,95.76271,,94.27908,95.48527,101.5757,99.294,97.88551,,92.28243,88.07011,95.86053,,96.11241,99.76121,101.0705,97.54284,95.06836,96.70651,97.31109,92.64039,97.41821,87.27104,93.67148,97.80228,92.35862,90.68488,94.36067,90.85985,99.90308,91.1788,99.67267,95.9041
1137,2013-10,96.44315,97.50768,94.12908,115.9793,98.74118,99.13259,99.76076,97.20094,97.31683,91.76876,100.4,99.97963,95.33898,,95.87252,95.16085,102.3828,99.39194,97.78236,,91.51614,88.78709,94.59706,,96.86182,100.2919,101.1706,100.7617,95.6543,97.48719,97.18355,93.6104,98.20113,84.02504,93.25268,97.70497,93.57241,90.28495,93.00362,90.45362,96.41403,90.09172,99.8033,99.7003
1138,2013-11,97.25948,100.6487,94.71229,116.1115,98.31683,100.6196,100.5715,96.81779,99.78781,91.42419,102.7,96.19067,96.61017,,95.60695,96.4585,103.5357,100.2538,97.67921,,94.47181,87.59211,94.33061,,98.26698,99.65508,101.8711,99.91788,93.01758,92.80312,99.35168,93.31082,98.87222,88.94041,94.22987,98.87276,95.11724,95.78403,95.62726,91.80772,100.3683,90.90704,99.78404,100.8991
1139,2013-12,97.37609,98.87334,92.37947,111.7601,96.03712,101.9827,99.98255,96.4453,96.44485,94.29556,102.9,97.65736,96.7161,,90.56103,96.4585,100.3075,99.50947,97.47292,,94.58128,88.18961,94.44061,,98.36066,98.27541,101.9711,101.8003,93.60352,100.6099,100.372,92.93954,101.221,89.49687,91.71708,99.26202,92.57931,96.38393,92.00845,93.70345,100.7172,90.09172,99.62507,101.6983
1140,2014-01,98.42566,97.91738,94.479,113.6349,96.72982,101.7348,99.94107,97.4138,97.77502,91.53905,102.3,96.55734,96.7161,,96.00531,96.56664,100.6533,98.72593,98.60753,,100.1642,90.81857,96.21667,,97.79859,100.8225,103.8725,102.7803,90.08789,97.97511,95.52556,94.43761,99.87883,89.31139,94.36948,97.31571,97.76552,89.68505,93.27503,92.75558,100.0194,93.62473,98.56194,101.4985
1141,2014-02,98.19242,102.5606,96.92846,114.1611,98.53416,102.1066,99.73148,98.92507,100.3148,93.951,102.4,99.61295,97.56356,,95.0758,97.43174,101.9216,100.4889,99.12326,,96.77066,91.77454,96.40006,,102.2951,100.0796,102.7717,101.9971,93.45703,100.5123,97.05601,93.88227,100.7736,90.4243,93.81107,99.06739,96.9931,92.38461,95.53679,90.85985,100.3683,92.80942,99.48335,100.2997
1142,2014-03,96.55977,99.55616,93.77916,113.8624,97.63641,101.487,99.89017,98.97829,96.53954,94.86983,102.8,97.65736,97.0339,,96.80203,96.78291,101.3451,100.1363,98.91697,,96.55173,92.49154,96.24792,,94.70726,98.91218,104.2727,102.3855,91.99219,97.09686,95.78063,96.14242,97.64191,91.25899,93.81107,95.36939,95.0069,91.48475,94.17973,93.83886,96.29773,92.9453,100.3439,99.5005
1143,2014-04,97.72594,104.8822,98.44479,112.5376,98.10834,102.7261,101.0936,99.35078,99.19447,94.75497,102.5,97.41292,98.51695,,97.99712,98.29684,102.844,99.99918,99.53584,,97.31801,93.56702,97.32351,,93.67681,99.44283,99.56945,102.3961,98.87695,97.38961,97.43862,96.61867,100.2144,89.40413,95.06747,98.28886,98.20689,94.1843,96.71291,91.94313,98.50746,92.13,100.3247,102.2977
1144,2014-05,95.97668,100.7852,94.479,111.3915,99.32595,100.7435,100.1458,98.92507,98.6522,94.1807,101.5,96.06844,97.35169,,98.66106,96.99919,101.8063,97.40371,98.0918,,93.04871,92.85003,98.02345,,96.95551,97.85089,101.8711,98.65694,97.85156,97.77995,95.90817,97.21207,97.8656,82.54115,93.39227,98.4835,96.55173,92.9845,96.26055,92.21394,96.87924,90.77115,100.6128,98.7013
1145,2014-06,100.0583,103.1069,93.19595,107.5645,99.95928,106.6915,100.9127,95.87058,97.89912,94.86983,101.6,97.77959,96.7161,,97.99712,96.56664,99.73098,99.36256,99.02011,,95.45703,95.59849,98.16463,,95.7377,99.97346,100.37,101.3257,94.33594,99.04855,95.6531,97.2669,96.29975,88.75493,94.64867,98.28886,96.9931,93.68439,94.17973,95.46378,97.69335,92.9453,100.9268,100.0999
1146,2014-07,97.49271,101.3315,96.22861,110.5085,100.598,101.1152,98.58191,97.25415,98.02286,95.44411,103.7,97.53514,98.09322,,99.72336,97.75615,100.8839,100.0286,99.84528,,96.11385,96.19598,99.63548,,96.29977,98.91218,100.1699,102.3376,95.50781,100.5123,95.39803,97.73594,98.98406,88.38396,95.90508,99.45666,96.66207,93.18447,95.17491,95.7346,96.18143,95.39124,101.3592,94.50549
1147,2014-08,96.44315,98.6002,95.64541,110.6548,99.47557,101.6109,98.77858,97.44572,98.93955,96.93721,99.7,98.14626,95.86864,,100.3873,95.80968,101.5757,98.29498,99.2264,,96.55173,90.22107,98.16982,,98.45433,97.21412,99.46938,98.5782,91.69922,98.75579,97.43862,95.80435,98.42483,88.66219,94.64867,97.51034,91.47586,93.48442,91.64656,94.92214,98.50746,90.49937,100.7825,100.0999
1148,2014-09,97.84257,103.5166,97.6283,110.844,100.5661,101.6109,97.92025,97.10515,97.37728,95.90352,102.1,97.53514,97.0339,,101.848,96.89105,99.96157,99.84248,99.43269,,96.33279,92.49154,99.94774,,102.0141,98.06315,100.6702,97.70245,95.36133,98.95097,99.09661,96.80905,97.97745,91.90819,95.62587,96.73181,97.21379,94.7842,93.72738,93.29723,96.06513,94.98358,100.7809,99.5005
1149,2014-10,96.20992,99.41959,97.0451,111.1588,100.8085,105.2045,98.78578,97.63729,100.1187,95.21439,102.3,99.36851,97.0339,,99.85615,96.89105,100.9992,98.58881,99.32955,,96.33279,90.81857,92.83006,,100.7962,97.85089,100.4701,97.72267,98.58398,98.75579,99.09661,97.93863,98.08929,93.85578,96.32387,98.38618,98.42759,96.48392,96.89384,95.46378,96.53033,93.8965,100.6716,101.4985
1150,2014-11,97.14286,99.28304,97.16174,109.7051,99.79837,104.461,98.57704,97.25415,99.41474,97.7412,102.4,96.8018,96.92796,,101.7152,96.89105,100.6533,97.10009,99.74213,,97.75588,93.92551,101.8656,,100.3279,98.38153,100.4701,98.30048,97.41211,99.14613,96.03571,98.37357,98.64852,91.90819,96.60307,97.99692,98.64828,97.38377,96.71291,96.14082,94.66951,94.71181,101.342,101.2987
1151,2014-12,99.94169,98.46364,97.0451,105.8788,101.7715,103.3457,98.61882,98.57386,100.3614,100.3829,104.1,100.9574,98.09322,,100.1217,98.08056,99.1545,100.1559,101.083,,97.97482,92.85003,99.23697,,99.0164,99.44283,99.96973,101.0756,95.36133,99.73164,97.43862,97.88562,98.08929,90.70253,96.88227,95.75866,96.77242,100.5832,96.80338,97.76574,99.32157,94.84769,101.1515,101.5984
1152,2015-01,99.24198,100.7852,99.26128,106.4355,100.727,103.0979,99.31134,96.91358,98.39837,97.51148,101.4,96.3129,97.56356,,98.2627,97.53988,98.57802,99.45071,99.12326,,94.90969,97.51045,98.44759,79.04934,99.0164,98.91218,102.9718,98.49094,92.72461,98.95097,100.4995,97.9269,99.09591,89.49687,98.83667,96.82913,99.64138,101.1831,99.60796,98.71361,94.66951,94.30415,100.5629,100.3996
1153,2015-02,99.24198,95.73233,98.91135,105.2234,99.61343,97.39777,99.71983,99.15922,97.41018,98.66003,102.2,97.41292,99.78814,,100.2545,99.59448,99.38509,99.78371,100.1547,,97.31801,95.23999,99.40898,109.7391,100.9836,99.33669,99.86966,100.4297,100.6348,99.04855,99.22414,99.55895,100.2144,92.3719,99.67427,97.80228,98.09655,100.8832,97.88902,96.54706,95.48362,94.30415,99.80719,101.2987
1154,2015-03,100.1749,100.1024,97.6283,104.4747,100.4199,99.13259,99.71581,97.92465,97.79443,99.57887,102.1,101.0797,100.1059,,101.184,99.9189,100.8839,100.4595,100.8767,,98.7411,99.06393,98.96124,105.7091,99.85948,99.65508,99.36931,99.19537,98.87695,100.8051,101.9024,98.65173,99.65514,92.92835,100.5119,98.19155,96.88276,99.28345,101.5078,98.98443,96.18143,98.10893,100.1637,102.8971
1155,2015-04,99.00874,102.424,99.14464,102.2196,100.1325,102.1066,100.4537,99.46786,99.76684,100.4977,103.1,101.5686,99.36441,,99.98894,99.37821,99.38509,99.8033,100.361,,98.08429,98.10795,98.91332,91.13924,98.73536,99.86734,99.56945,100.485,99.90234,101.6833,103.1778,99.61802,99.65514,84.11778,97.71987,100.9164,97.87586,99.18347,99.15561,97.63033,102.1128,98.65247,100.144,99.6004
1156,2015-05,99.47522,102.2875,100.8942,101.2049,99.85037,102.3544,101.702,99.69136,100.8494,100.9571,103.5,98.14626,100.3178,,99.85615,100.1352,99.1545,100.8219,99.84528,,100.3831,98.58594,99.02943,96.40919,97.61124,100.8225,99.56945,97.82909,100.7813,101.5858,100.1169,99.1634,99.43145,91.35173,97.71987,100.4298,99.64138,99.88335,99.69843,99.11983,100.4846,98.38071,100.1645,99.4006
1157,2015-06,100.758,97.91738,99.26128,100.2844,99.14247,98.01735,100.9621,98.71222,98.74367,100.4977,103.2,103.8908,100.6356,,101.4496,100.5677,100.9992,100.5575,100.2579,,99.8358,100.3784,99.61656,104.1591,100.0468,100.398,100.4701,99.33051,102.6855,100.3172,98.96907,99.61739,100.5499,94.78321,99.67427,100.9164,98.97931,100.4833,100.965,100.3385,99.78678,99.87544,99.79472,96.9031
1158,2015-07,100.2915,99.41959,99.96112,98.49839,99.41769,102.3544,101.0605,99.98936,101.5155,103.8285,104.7,100.3463,100.7415,,101.5824,100.784,99.50038,99.26462,99.63899,,100.9305,102.0514,100.3875,98.57918,96.67448,100.6102,100.4701,98.45158,102.0996,98.36546,102.03,99.64645,99.87883,93.39207,100.7911,103.252,101.7379,100.5832,104.3124,98.98443,96.99554,98.92425,100.5334,98.5015
1159,2015-08,100.4082,99.82929,99.96112,98.91718,101.0945,101.9827,97.25143,100.4896,102.5376,102.4502,102.1,104.1353,100.0,,99.85615,100.2433,99.84628,100.7533,99.74213,,102.1346,100.6174,100.9694,107.7241,99.57845,98.48766,98.66882,100.8639,97.85156,102.0737,100.6271,100.1564,98.87222,95.33967,99.11587,97.02376,101.5172,101.3831,93.90833,99.9323,102.3454,101.5061,100.2112,100.2997
1160,2015-09,99.94169,101.3315,98.67807,96.47314,100.0476,101.8587,100.1149,100.0851,98.69167,102.1057,102.2,100.2241,100.2119,,99.98894,100.3514,100.8839,101.7719,100.0516,,103.0104,102.4099,100.3115,99.97417,98.45433,100.2919,100.5701,102.2568,96.24023,98.46304,100.7546,101.8731,99.3196,97.19453,100.3723,99.84592,101.0759,99.78337,101.5078,100.6093,103.0432,101.7778,99.93982,101.3986
1161,2015-10,100.9913,100.9218,102.0607,96.99232,99.68996,101.9827,100.3274,101.2346,102.6002,103.9433,103.3,99.12406,100.3178,,102.1135,100.4596,99.50038,100.91,100.7736,,102.5725,101.3344,100.812,92.99922,96.76815,100.6102,100.7703,101.8684,104.5898,100.3172,99.47923,102.0283,101.4447,94.3195,101.0703,101.3056,101.7379,99.48342,101.5983,99.39066,101.9965,99.46778,99.80849,100.1998
1162,2015-11,100.8746,100.1024,102.1773,95.70823,99.86509,101.7348,100.1049,103.6824,101.3145,101.3017,102.0,97.04624,100.0,,99.05943,100.2433,99.38509,99.99918,99.53584,,101.6968,102.0514,101.5601,96.40919,104.8244,101.4593,99.96973,100.7958,101.9531,100.9027,100.372,100.7351,101.4447,92.46465,102.3267,101.2083,102.069,99.18347,101.4174,100.2031,103.741,102.0496,99.56648,99.001
1163,2015-12,98.42566,99.14647,101.3608,94.28409,99.99902,100.6196,99.2762,102.6501,100.3777,101.3017,102.6,100.5908,100.6356,,96.40367,100.784,102.6134,101.0668,99.53584,,102.3536,102.6489,102.3419,106.7941,101.3583,99.54895,98.56875,99.68911,99.90234,97.48719,100.372,101.4574,100.4381,92.65013,103.4435,101.111,100.7448,99.18347,99.15561,98.71361,101.8802,102.1855,99.30402,99.7003
1164,2016-01,103.4402,103.1069,103.577,95.75488,100.7251,100.2478,100.0307,105.7152,105.3013,102.7948,104.3,104.9908,103.3898,,97.73154,103.2712,100.1922,102.1441,99.12326,,104.4335,101.9319,102.7732,123.999,99.95316,102.7328,100.1699,99.61462,100.0488,100.4147,99.98937,100.861,101.8921,93.0211,103.1643,99.55397,101.0759,97.88368,102.3221,107.7861,101.2987,101.9137,99.67766,99.8002
1165,2016-02,101.4577,102.2875,102.0607,94.1327,99.98185,105.3284,100.8568,102.7778,105.3967,105.0919,104.2,104.7464,101.2712,,102.2463,101.541,102.4981,100.8807,98.91697,,103.3388,100.9759,101.822,96.56419,98.45433,101.6715,99.26924,100.6787,104.5898,102.464,100.4995,100.8272,101.1091,92.00093,103.5831,99.84592,103.1724,98.58357,102.9554,108.5985,101.2987,103.1367,99.33076,102.6973
1166,2016-03,101.4577,100.9218,101.4774,94.88247,99.50648,102.974,102.638,103.2567,103.668,103.1394,103.2,103.2797,100.1059,,99.45779,100.3514,100.9992,99.70536,98.19495,,104.2146,97.03246,103.311,92.53423,101.0773,101.0348,99.76959,101.9992,100.9277,101.7809,104.4532,99.85427,102.1158,91.81544,102.1871,99.26202,105.3793,100.1833,94.63209,104.4008,101.8802,102.0496,99.24294,101.5984
1167,2016-04,102.3907,103.1069,102.6439,94.97646,100.05,102.1066,98.86916,102.2563,103.0482,102.9096,104.0,102.6686,101.9068,,102.1135,102.1898,105.2652,101.4879,100.5673,,104.4335,101.0954,104.1919,97.64919,100.7962,103.2635,99.36931,100.6702,98.14453,99.53647,103.943,99.6481,103.4579,94.22675,104.2811,100.9164,108.6897,99.5834,103.0458,105.4841,104.4388,101.7778,99.11331,100.5994
1168,2016-05,102.1574,99.55616,99.02799,94.8945,98.77699,101.8587,98.1714,102.7458,105.4688,99.69372,102.1,103.2797,100.4237,,101.184,100.5677,104.2275,100.3322,99.53584,,102.0252,101.6929,106.0944,99.97417,101.0773,101.1409,98.56875,103.6741,101.6602,100.3172,104.8358,99.96599,102.1158,94.3195,104.0019,97.41302,99.53104,98.88352,101.2364,105.8903,100.0194,103.8161,99.04335,101.998
1169,2016-06,100.8746,101.8778,104.7434,93.78851,99.68309,99.75217,98.2917,104.7361,103.0071,104.8622,104.2,103.2797,101.6949,,103.043,101.8654,104.5734,99.38215,99.02011,,102.5725,100.4979,107.2643,109.4291,101.5457,100.2919,99.26924,103.0186,101.5137,99.63406,105.7286,100.3245,103.3461,88.29121,104.0019,99.55397,103.3931,99.38344,102.2316,106.432,100.4846,103.1367,99.27319,102.3976
