TIME_PERIOD,index,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_EA19,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_USA,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_EA19,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_USA,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_USA,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_EU27_2020,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_USA,OECD_QNA_GDP_AUT,OECD_QNA_GDP_CHE,OECD_QNA_GDP_CHN,OECD_QNA_GDP_DNK,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_QNA_GDP_POL,OECD_QNA_GDP_SWE,OECD_QNA_GDP_USA,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_EU27_2020,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_USA
2015-01-01,179,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-13.6,-21.09,-12.7,-10.5,-18.6,-9.9,3.1,99.2069,99.65423,98.45907,100.4908,98.53624,100.1966,100.2189,100.2493,100.4117,100.2596,99.63604,100.2064,99.5685,100.3573,99.20123,101.4607,101.7544,100.2372,100.3847,100.4886,100.4557,100.2246,100.0981,101.1527,100.2298,99.68304,100.697,-0.0506,-1.75,3.25,-0.0506,-0.03,-0.0506,2.25,0.11,0.5434,-0.067,0.39,0.626,1.267837,2.211,0.78,1.88,0.9421727,6.127384,6.392468,0.8599027,3.672823,8.087895,100.3707,100.1474,98.18762,100.9123,101.4127,102.8373,100.5669,100.8486,95.65157,0.06266667,-0.4166667,4.98,0.06266667,0.1826191,0.06266667,2.0,0.11,0.16,105.0668,102.0616,99.88926,83.50696,93.39098,92.27451,100.6916,103.4,98.58247,97.39364,97.65208,99.99581,97.85357,98.47276,94.60439,101.9136,99.1,101.8,101.4,96.3129,97.43174,98.83667,94.59328,100.5629,-1.4,-0.6,-1.3,-0.6,-1.3,-0.3,-1.1,-0.7,-0.3,-1.0,0.0,-1.4,-0.6,0.1,-0.9,0.1,0.4,-0.2,-0.5,-1.4,-0.1,0.3,0.3,0.4,0.205164356,-0.241369578,1.6,0.753654587,0.710439,0.832606693,0.763329,1.633084568,1.275967482,0.900484978,5.9,4.5,6.0,10.6,8.4,8.0,5.7
2015-02-01,180,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-10.5,-24.4,-8.2,-5.9,-16.6,-8.4,5.4,99.20973,99.2998,98.46147,100.6421,98.78654,100.3705,100.3778,100.202,100.4774,100.2838,99.61038,99.99305,99.57777,100.3869,99.51604,101.6296,101.9155,100.7001,100.8721,100.6249,100.727,100.3213,100.123,101.1553,100.2617,99.79156,100.5909,-0.036,-1.0,3.25,-0.036,-0.55,-0.036,2.25,0.11,0.4403,0.015,0.302,0.2,1.210663,2.196,0.62,1.98,0.935255,6.13435,6.564335,0.880563,3.677865,8.350395,99.60624,101.6169,99.47653,100.1844,100.8301,100.8445,101.4603,99.33926,96.86977,0.0482,-0.675,5.41,0.0482,-0.327125,0.0482,1.81,-0.02,0.15,97.68921,98.14939,98.33887,86.90724,99.93823,92.5927,99.5917,98.6,99.64562,98.19854,99.78655,99.99413,98.99389,98.88306,95.74833,101.2635,99.3,96.6,102.2,97.41292,99.59448,99.67427,95.52181,99.80719,0.3,-0.4,0.9,0.8,0.5,-0.1,0.8,0.5,-0.1,-0.3,-0.1,2.0,0.2,-0.1,0.8,0.2,0.4,-0.1,0.5,0.8,0.2,-0.1,-0.2,0.1,0.205164356,-0.241369578,1.6,0.753654587,0.710439,0.832606693,0.763329,1.633084568,1.275967482,0.900484978,6.0,4.5,6.5,10.6,8.3,8.1,5.5
2015-03-01,181,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-5.4,-26.24,-8.3,-5.3,-14.0,-9.1,13.6,99.29106,99.23358,98.54338,100.7673,99.10222,100.5483,100.5204,100.1714,100.5484,100.3523,99.59805,99.84675,99.71765,100.5323,99.56918,101.7617,102.1129,100.9901,101.1866,100.6843,100.9156,100.514,100.1786,101.0587,100.3626,99.90202,100.4815,-0.0504,-1.5,3.25,-0.0504,-0.28,-0.0504,1.75,0.11,0.3736,-0.001,0.2272727,0.295,0.9520313,2.325454,0.58,2.04,0.9798182,6.150548,6.885114,0.9244727,3.812014,8.530018,99.67106,100.3492,100.4112,98.75887,99.40425,97.64916,100.794,100.5482,98.9701,0.02718182,-0.7888426,5.18,0.02718182,-0.1901136,0.02718182,1.65,-0.11,0.14,100.742,100.1055,100.5537,86.50721,95.86164,93.79371,100.0917,98.0,99.64562,100.9582,100.1067,100.0867,99.84435,100.114,96.09151,100.9168,100.1,98.3,102.1,101.0797,99.9189,100.5119,96.33427,100.1637,1.4,0.5,0.7,0.5,1.0,0.3,0.1,0.7,1.3,0.4,0.3,0.7,0.5,0.0,0.7,0.2,0.3,0.2,0.0,-0.1,0.0,0.0,-0.3,-0.2,0.205164356,-0.241369578,1.6,0.753654587,0.710439,0.832606693,0.763329,1.633084568,1.275967482,0.900484978,6.0,4.5,6.6,10.5,8.1,7.7,5.4
2015-04-01,182,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-7.3,-27.2,-7.3,-6.4,-14.8,-8.3,13.6,99.37129,99.26895,98.61668,100.809,99.60793,100.6219,100.5803,100.1732,100.6271,100.4194,99.59313,99.80703,99.8311,100.694,99.58093,101.8077,102.1125,101.0107,101.2149,100.6822,100.9649,100.7448,100.2031,101.0039,100.4703,99.99149,100.3726,-0.0745,-1.0,3.25,-0.0745,-0.32,-0.0745,1.75,0.12,0.2911,0.04,0.122,0.246,0.8508511,2.3675,0.34,1.94,0.9620954,6.129779,6.931173,0.9246855,3.733609,8.648977,99.29334,101.4202,99.36324,98.29663,98.08043,96.09791,101.9931,98.30235,98.28588,0.0047,-0.6854166,4.1,0.0047,-0.1931579,0.0047,1.65,-0.26,0.13,99.9788,99.87535,99.77852,87.80732,95.86164,97.3624,99.99167,100.6,100.4188,101.8781,99.5731,99.89602,99.49017,97.92569,101.8112,100.3602,99.2,101.1,103.1,101.5686,99.48635,97.71987,102.0215,100.144,0.1,-0.3,0.5,0.2,0.4,0.4,0.2,0.2,0.2,0.6,0.2,-1.7,0.1,0.0,-0.4,0.5,0.1,-0.2,0.0,0.0,-0.2,0.1,-0.4,-0.2,0.223836221,0.587233575,2.0,0.655198752,0.563613,0.557175374,0.642607,0.553233333,1.877961113,0.619405087,6.3,4.4,6.5,10.4,7.9,8.0,5.4
2015-05-01,183,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-3.5,-23.74,-6.7,-8.7,-13.6,-8.4,5.1,99.44815,99.33565,98.65531,100.7938,100.0212,100.627,100.599,100.1701,100.6195,100.4084,99.87975,99.86717,99.81373,100.7372,99.49053,101.7669,101.9536,100.8562,101.0465,100.6161,100.895,100.7788,100.257,100.9234,100.5161,100.0413,100.2574,-0.1058,-1.25,3.25,-0.1058,-0.27,-0.1058,1.75,0.12,0.7255,-0.031,0.5557895,0.73,1.332579,2.82,0.75,2.2,0.9315714,6.114152,6.694314,0.8961172,3.656176,8.335124,99.58867,102.193,97.98971,98.92265,98.72502,97.4109,101.0917,99.3568,97.89016,-0.01036842,-0.8154168,3.11,-0.01036842,-0.176579,-0.01036842,1.68,-0.27,0.15,98.19801,99.99041,99.88926,85.2071,96.60284,99.57902,99.29173,101.0,100.6121,100.0383,100.2134,99.70935,100.0265,99.1566,100.2097,99.90611,99.7,101.1,103.5,98.14626,100.1352,97.71987,100.5126,100.1645,0.2,0.1,0.4,0.0,0.3,0.1,0.4,0.6,0.3,-0.7,0.1,0.7,0.1,0.1,0.0,-0.2,0.2,0.3,0.1,0.0,0.0,0.0,-0.3,0.2,0.223836221,0.587233575,2.0,0.655198752,0.563613,0.557175374,0.642607,0.553233333,1.877961113,0.619405087,6.4,4.4,6.1,10.3,7.7,7.8,5.6
2015-06-01,184,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-2.7,-25.05,-7.3,-6.3,-12.8,-7.5,11.2,99.51651,99.38779,98.62186,100.7557,100.0429,100.614,100.6028,100.1129,100.5384,100.3658,100.1451,99.85884,99.73764,100.5592,99.08495,101.661,101.7221,100.6803,100.8415,100.5644,100.8174,100.6327,100.2609,100.9375,100.4583,100.0476,100.131,-0.1185,-1.15,3.25,-0.1185,-0.23,-0.1185,1.75,0.13,1.0638,0.101,0.7927273,1.0,1.665148,3.19,0.99,2.36,0.9318545,6.116138,6.650932,0.8915578,3.712282,8.267219,99.9839,102.0477,98.97945,99.70457,99.50763,99.10867,99.87959,100.0954,98.9482,-0.01390909,-0.7675759,3.35,-0.01390909,-0.1964053,-0.01390909,1.72,-0.32,0.18,99.9788,98.49458,100.1107,82.50687,100.9265,100.128,99.99167,96.7,100.5155,104.7528,100.5336,100.0384,100.3811,99.43014,100.4385,99.60005,100.6,97.1,103.2,103.8908,100.5677,99.67427,99.81623,99.79472,0.0,0.1,-0.1,-0.1,0.0,0.1,-0.3,0.3,-0.3,0.0,0.0,-0.1,0.0,-0.1,-0.7,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,-0.9,1.3,0.223836221,0.587233575,2.0,0.655198752,0.563613,0.557175374,0.642607,0.553233333,1.877961113,0.619405087,6.1,4.4,6.4,10.3,7.6,7.7,5.3
2015-07-01,185,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-2.2,-24.3,-6.7,-4.9,-12.2,-7.5,10.0,99.67569,99.46231,98.51321,100.7158,99.96877,100.6047,100.6054,100.0227,100.4732,100.3981,100.3397,99.7243,99.6824,100.2768,98.73524,101.5164,101.5247,100.5711,100.7247,100.455,100.7254,100.4784,100.2316,100.8226,100.2948,100.0145,99.9715,-0.1177,-1.0,3.25,-0.1177,-0.22,-0.1177,1.75,0.13,1.0841,-0.035,0.71,0.943,1.528647,3.16,0.81,2.32,0.9530044,6.1167,6.786291,0.9087826,3.774922,8.522796,99.3806,100.5644,100.7281,99.60148,99.21321,98.3595,99.89955,98.82141,100.5536,-0.01873913,-0.7443055,3.21,-0.01873913,-0.1573913,-0.01873913,1.72,-0.48,0.19,99.5972,98.95483,99.22481,83.80698,93.88512,103.8935,99.99167,100.8,101.9652,100.9582,101.0672,100.3854,100.8225,100.661,98.7226,100.2252,100.5,101.4,104.7,100.3463,100.784,100.7911,97.14673,100.5334,-0.5,-0.2,0.4,-0.1,-0.5,-0.1,0.1,-0.1,0.1,-1.4,-0.2,0.8,-0.6,0.0,0.1,-0.4,0.0,-0.1,-0.3,0.3,-0.1,0.0,-0.8,0.0,0.691505107,0.559202333,1.7,0.160097384,0.437876,0.521011789,0.551724,1.342356444,0.245915191,0.400245061,6.1,4.3,6.6,10.1,7.5,7.3,5.2
2015-08-01,186,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,2.0,-24.41,-5.9,-8.6,-12.2,-6.5,6.7,99.72623,99.52386,98.39403,100.6498,100.1549,100.5871,100.6038,99.92436,100.4229,100.4688,100.5532,99.52477,99.6754,100.0423,98.57754,101.3362,101.3071,100.6159,100.7848,100.365,100.6963,100.3984,100.12,100.6329,100.0858,99.94862,99.78957,-0.1213,-1.25,3.25,-0.1213,-0.23,-0.1213,1.75,0.14,0.9598,-0.124,0.6085714,0.842,1.3923,2.881905,0.66,2.17,0.9681286,6.305576,6.701305,0.8983648,3.7667,8.547838,99.72874,98.66083,100.9882,101.0407,100.608,101.7823,100.1811,98.37733,102.1501,-0.02766667,-0.78125,3.05,-0.02766667,-0.06857143,-0.02766667,1.72,-0.46,0.26,99.0884,101.3712,99.55703,85.70715,100.0618,104.5637,99.79169,99.6,99.45232,102.683,100.0,100.0525,100.1776,98.74629,103.5272,100.0538,100.4,100.5,102.1,104.1353,100.2433,99.11587,102.4857,100.2112,-0.2,-0.5,-0.1,-0.3,-0.1,-0.3,-0.2,-0.3,-0.2,-0.5,0.1,-0.1,0.3,-0.1,0.5,-0.5,-0.3,-0.3,-0.3,-0.3,-0.2,0.0,0.6,0.1,0.691505107,0.559202333,1.7,0.160097384,0.437876,0.521011789,0.551724,1.342356444,0.245915191,0.400245061,6.0,4.3,6.1,10.0,7.5,7.1,5.1
2015-09-01,187,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,1.2,-26.99,-7.4,-6.0,-11.1,-7.1,8.3,99.71398,99.44179,98.33691,100.587,100.3425,100.5803,100.6177,99.83404,100.3764,100.4646,100.6929,99.30903,99.61156,99.96551,98.565,101.1099,101.0933,100.7321,100.9162,100.3356,100.7445,100.3959,99.84098,100.4619,99.89632,99.86198,99.61357,-0.1357,-1.0,3.25,-0.1357,-0.11,-0.1357,1.75,0.14,0.9706,-0.1,0.6540909,0.928,1.480899,2.910909,0.71,2.17,0.9716,6.369315,6.649282,0.8914286,3.753909,8.367246,100.5827,98.50889,101.4298,101.5626,101.3001,103.0598,99.98431,100.7331,102.6559,-0.03704545,-0.7561762,3.16,-0.03704545,-0.01386364,-0.03704545,1.73,-0.48,0.27,99.21561,98.95483,100.0,83.30695,102.1618,104.7487,99.79169,100.5,99.64562,99.80836,100.3202,100.461,100.7495,100.661,102.8408,99.77276,100.1,100.5,102.2,100.2241,100.3514,100.3723,102.8339,99.93982,0.5,0.3,-0.3,0.3,0.2,-0.3,0.5,-0.3,0.5,0.1,0.0,0.8,0.3,-0.1,1.0,0.2,0.1,0.0,0.0,-0.5,-0.1,-0.3,0.8,0.0,0.691505107,0.559202333,1.7,0.160097384,0.437876,0.521011789,0.551724,1.342356444,0.245915191,0.400245061,6.1,4.3,6.0,9.9,7.4,7.5,5.0
2015-10-01,188,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-7.0,-24.04,-6.3,-7.5,-11.8,-6.7,18.6,99.7121,99.35204,98.28889,100.5227,100.3491,100.5591,100.6074,99.78423,100.3814,100.4438,100.7088,99.11359,99.51459,99.98742,98.49071,100.9356,101.0376,100.8725,101.1024,100.4413,100.9016,100.6189,99.56822,100.4912,99.76952,99.77246,99.46825,-0.1389,-0.9,3.25,-0.1389,-0.2,-0.1389,1.75,0.12,0.8297,-0.272,0.5181818,0.83,1.203207,2.660909,0.66,2.07,0.9681273,6.349069,6.641077,0.8903236,3.781155,8.322136,100.3176,98.53916,100.1519,101.1557,100.7306,102.1522,98.5819,100.889,101.546,-0.05359091,-0.845,3.19,-0.05359091,-0.07007727,-0.05359091,1.73,-0.44,0.25,98.57961,99.99041,100.1107,84.10701,101.7912,104.6422,100.5916,101.3,100.5155,96.93369,100.5336,100.2588,100.7872,101.4817,102.3832,99.30013,101.3,101.0,103.3,99.12406,100.4596,101.0703,102.1375,99.80849,0.1,0.1,0.0,-0.1,0.1,0.1,0.1,-0.1,-0.1,-0.5,0.3,-1.0,0.1,0.0,-0.6,0.0,-0.2,-0.1,-0.1,-0.2,0.0,0.0,0.3,-0.8,0.169026259,0.477951711,1.6,0.26970094,0.525548,0.322203004,0.585251,0.813500057,1.044639178,0.184479126,6.0,4.3,6.2,9.9,7.3,7.4,5.0
2015-11-01,189,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-0.4,-22.66,-5.4,-2.9,-9.5,-6.1,15.6,99.78313,99.35281,98.21284,100.4938,100.211,100.5354,100.5852,99.75887,100.4159,100.3954,100.6947,98.95679,99.54993,100.0279,98.44957,100.9197,101.0822,101.0208,101.285,100.5769,101.0959,100.8892,99.4616,100.6079,99.7014,99.6866,99.34641,-0.1347,-1.1,2.9,-0.1347,-0.36,-0.1347,1.75,0.12,0.8194,-0.311,0.5161905,0.812,1.153188,2.726,0.8,2.26,1.0087,6.364152,6.949728,0.93277,3.958952,8.675781,100.3112,97.78076,101.3674,99.38055,99.74719,99.0781,97.84793,100.4606,102.8634,-0.08761905,-0.680833,3.06,-0.08761905,-0.1417857,-0.08761905,1.73,-0.36,0.3,102.65,100.4507,101.3289,83.60696,102.903,104.1028,101.0916,100.6,99.25902,96.35876,100.1067,99.7654,100.4878,101.6184,102.612,98.58659,100.9,100.8,102.0,97.04624,100.2433,102.3267,103.7625,99.56648,0.0,-0.4,-1.0,-0.2,-0.4,-0.1,-0.2,-0.4,0.2,1.3,0.1,-0.6,0.0,0.0,0.1,-0.4,0.1,0.0,-0.1,-0.2,0.0,0.1,0.6,-0.2,0.169026259,0.477951711,1.6,0.26970094,0.525548,0.322203004,0.585251,0.813500057,1.044639178,0.184479126,6.6,4.2,5.9,9.8,7.2,7.1,5.1
2015-12-01,190,15.90446,323.0315,44.01242,6.932165,182.508163452148,282.007781982422,300.792388916016,61.9598846435547,22.31786,49.08942,188.0078,31893.64,13417.759765625,4711.47412109375,9968.977,-6.0,-22.69,-1.2,-4.4,-7.9,-6.9,9.3,99.89706,99.41777,98.13541,100.4539,100.1579,100.5232,100.5842,99.76581,100.4669,100.3332,100.9004,98.90131,99.63019,100.0354,98.40708,101.024,101.0332,101.1074,101.3824,100.6225,101.201,101.0558,99.59773,100.7051,99.66405,99.60487,99.2425,-0.199,-1.0,2.9,-0.199,-0.21,-0.199,1.75,0.24,0.8632,-0.039,0.5455,0.834,1.193255,2.957,0.93,2.24,0.9957783,6.4527,6.858882,0.9184513,3.942448,8.496478,101.1653,98.17152,100.9269,100.4796,100.4408,101.6197,97.71967,102.228,103.6152,-0.1263182,-0.7402138,2.97,-0.1263182,-0.127375,-0.1263182,1.72,-0.38,0.54,99.0884,101.8314,101.2182,81.50679,108.9561,104.9317,98.89176,98.9,99.74227,100.1533,100.1067,99.35641,100.3857,102.0287,101.0105,98.10127,98.8,99.7,102.6,100.5908,100.784,103.4435,101.7893,99.30402,0.6,-0.1,0.1,-0.1,0.0,-0.2,0.2,-0.5,0.1,0.2,0.1,0.8,0.1,-0.3,0.2,0.1,-0.3,-0.7,-0.6,-0.3,-0.3,0.0,-0.8,0.0,0.169026259,0.477951711,1.6,0.26970094,0.525548,0.322203004,0.585251,0.813500057,1.044639178,0.184479126,6.4,4.2,6.3,9.8,7.0,7.4,5.0
2016-01-01,191,16.60076,339.848,42.90292,7.453409,187.360046386719,291.154815673828,321.856658935547,65.6438903808594,24.56639,49.38181,213.7427,32252.63,13514.48828125,4808.49609375,10131.02,-5.6,-23.1,-4.8,-1.5,-10.0,-9.7,11.9,99.77665,99.4911,98.05472,100.4086,100.2205,100.4873,100.5759,99.79905,100.489,100.3686,101.123,98.98943,99.78652,100.0174,98.3247,101.0817,100.8461,101.0555,101.3145,100.5549,101.1568,101.0748,99.76101,100.7182,99.65699,99.53184,99.15961,-0.2387,-1.0,2.9,-0.2387,-0.24,-0.2387,1.75,0.34,0.7672,-0.299,0.4305,0.786,1.112917,2.996842,0.77,2.09,1.005405,6.574037,6.8694,0.9217671,4.047767,8.526867,101.0038,98.44119,101.0636,100.8558,101.3493,102.3936,96.09443,102.885,105.9677,-0.14615,-0.745873,3.19,-0.14615,-0.058875,-0.14615,1.7,-0.46,0.57,100.6148,105.1683,101.7719,76.90641,99.69117,106.7093,102.1915,99.6,101.2887,103.8329,102.4546,100.3743,101.738,101.7552,101.0105,98.58907,103.3,99.2,104.3,104.9908,103.2712,103.1643,101.3251,99.67766,-1.1,-0.7,-1.1,-0.5,-1.3,-0.2,-0.6,0.1,-0.1,-1.1,-0.1,-0.9,-0.6,0.0,-0.2,0.2,0.4,0.1,-0.3,0.4,-0.5,-0.3,1.9,0.3,0.806180621,0.359975148,1.6,1.233740421,0.472511,0.515144835,0.403111,-0.216480459,0.067378134,0.579519406,6.6,4.2,5.7,9.6,6.8,7.2,4.8
